source_zh	target_en
如果保护这一风险加权等价值所需要的银行资本比重为10 % ， 则银行只需要拿出2,000美元的资本就可以发起这笔贷款，其余198,000美元都是银行借来的。	If the amount of bank capital needed to protect that risk-weighted equivalent is 10%, then the bank requires just $2,000 of its own capital to fund the mortgage, $198,000 of which the bank itself borrows.
由于主要出口以美元计价而主要进口则以欧元计价，这种长期的结构性赤字几乎为西非法郎区经济带来毁灭性打击，不久可能又要发生第二次货币贬值。	With the bulk of their exports denominated in US dollars and their imports priced mainly in euros, chronic structural deficits have wrecked the Franc Zone economies, and the prospect of a second devaluation looms larger by the day.
肝脏线粒体无法处理能量的猛攻，只能动用很少使用的安全阀，即所谓的“脂肪再生 ” （ de novo lipogenesis ） ， 将多余的能量基础转变为肝脂肪。	The liver mitochondria could not keep up with the energy onslaught, and had no choice but to employ a little-used escape valve called “de novo lipogenesis” (new fat-making) to turn excess energy substrate into liver fat.
实际上，法国民众对于罗雅尔的能力和萨尔科奇的本性一直抱有疑虑是他在民意调查中大幅上升的原因。 他的支持率从竞选之初的7%上升到了现在的22 % 。	Indeed, persistent doubts among the French about Royal’s competence and Sarkozy’s character are the primary reasons for his dramatic rise in public opinion polls, from 7% support at the start of the campaign to 22% now.
华盛顿 — — 许多媒体分析人士已经正确认识到“假新闻”所带来的危害，但却往往会忽视这一现象对记者本身的意义。	WASHINGTON, DC – Many media analysts have rightly identified the dangers posed by “fake news,” but often overlook what the phenomenon means for journalists themselves.
或者存款可以是KKR大西洋金融公司发行的求购纸，而贷款可以是KKR大西洋投资组合中的债务抵押凭证次级抵押贷款等级块。	Or the deposits can be consumer paper issued by KKR Atlantic Financing, and the loans can be CDO sub-prime mortgage tranches that KKR Atlantic holds in its portfolio.
国家也颁布了一系列新法并建立了一个相当先进的法律框架来结束对妇女的歧视，其中包括一部能将任何针对妇女的暴力行为定罪的法律。	The country has enacted several new laws and established a fairly advanced legal framework to end discrimination against women, including a new law that criminalizes any act that results in violence against women.
除了架桥建屋和创造工具之外，工程师还可以通过开发能更快诊断疾病和提供医疗服务的手段来协助提高全球卫生保健质量以及降低患者负担。	Beyond building bridges and creating gadgets, engineers can help improve the quality and affordability of health care around the world, by developing faster methods for diagnosing diseases and delivering medical services.
跨国势力、国家和非国家行动者皆参与其中，它们的目标各异，有时甚至争锋相对，不存在维持现状的共同承诺。	Transnational forces, states, and non-state actors are all involved, and their goals are complex and sometimes contradictory, with no universal commitment to preserving the status quo.
这些基金将在最大程度上改善 — — 而不是削减 — — 在获得教育途径和教育质量上所普遍存在的全球性差距。	These funds would at best ameliorate – not eliminate – prevailing global disparities in educational access and quality.
在实施了八年的激进刺激后，发达经济体正在走出漫长的去杠杆化过程。 这一过程具有天然的需求侧增长抑制作用。	After eight years of aggressive stimulus, developed economies are emerging from an extended deleveraging phase that naturally suppressed growth from the demand side.
本月，中国两年内第五次否决了联合国制裁位于巴基斯坦的穆罕默德军头目阿扎尔（Masood Azhar）的制裁提案。 联合国在多年前便已将巴基斯坦军列为恐怖组织。	This month, China torpedoed, for the fifth time in two years, proposed UN sanctions on Masood Azhar, the Pakistan-based head of Jaish-e-Mohammed, which the UN designated as a terrorist outfit years ago.
欧盟若要取得成功，就必须追求由法国总统推出的政策，把停止战争作为头等大事并和以色列的对武力的过度使用保持距离。	For the EU to succeed, it must pursue the policy launched by the French Presidency, giving priority to stopping the war and distancing itself from Israel’s disproportionate use of force.
包括瑞典的Spotify、爱沙尼亚的Skype、以色列的Waze和最新涌现的中国的阿里巴巴等众多的国际创业公司都已被估值数十亿美元。	Many international startups – including Sweden’s Spotify, Estonia’s Skype, Israel’s Waze – and, most recently, China’s Alibaba – have gained billion-dollar valuations.
但他似乎也因为精英阶层可能将其视为粗俗暴发户而不满，他名下拥有荒诞的金色摩天楼，豪宅里摆放着全镀金的洛可可式椅子和吊灯。	And yet he, too, appears to seethe with resentment against the elites who might look down on him as an uncouth arriviste, with his absurd golden skyscrapers and rococo mansions full of gilded chairs and massive chandeliers.
上个月，在斯特拉斯堡欧洲议会全体会议上，欧盟委员会支持了我的让私人部门站出来、集中于发展项目的计划。	Last month, at a European Parliament plenary session in Strasbourg, the European Commission threw its support behind my plan to put the private sector front and center in development projects.
对于其中一些女性来说，这个“短板”可以被视为优点，使她们可以在自己丈夫或父亲曾经的位置上塑造一个清白而纯洁，甚至是殉道者的形象。	For some, this “shortcoming” was seen as an advantage, enabling some of them to project an image of innocence and purity, even martyrdom, as they stood in the place of their deceased husbands or fathers.
而美联储新任监察副主席兰达尔·K·夸尔斯（Randal K. Quarles）的早期动向表明他很可能会在特朗普和财政部的支持下持续腐蚀金融保护措施（虽然目前为止布林纳德仍然留任 ） 。	And early indications from the Fed’s new vice chair for supervision, Randal K. Quarles, suggest the potential for a steady erosion of safeguards, cheered on by Trump and the Treasury Department. (Brainard remains on the Board, at least for now.)
）在美国的例子中，这一上限将大大影响中国、墨西哥、日本和德国，它们在2017年分别贡献了3,750亿、710亿、690亿和640亿美元的美国贸易赤字。	In the US case, this ceiling would largely affect China, Mexico, Japan, and Germany, which contributed $375 billion, $71 billion, $69 billion, and $64 billion, respectively, to the overall trade deficit in 2017.
相比之下，美国人均国民收入在1929年到达顶峰的四年后仍然停留在下降28％的水平，并且花了整整十年也无法重回这一高峰。	By contrast, four years after US per capita national income peaked in 1929, it was still down 28%, and would not return to its 1929 peak for a full decade.
特别是，英国脱离欧盟和苏格兰脱离英国将加剧北爱尔兰亲英国的统一党（Unionist）和想要加入爱尔兰的共和党（Republican）之间的对立。	In particular, Great Britain’s departure from the EU and Scotland’s departure from the UK would add to tensions in Northern Ireland between pro-UK Unionists and Republicans seeking to join Ireland.
对于非包容性挑战的诸多维度，我们已经有了许多专门的应对计划。 这些挑战既包括收入和财富不平等，也包括自动化、人工智能和工作的未来。	There are already many important initiatives dedicated to various dimensions of the inclusiveness challenge, which include not just income and wealth inequality, but also automation, artificial intelligence, and the future of work.
现在被特朗普选中替代即将退休的最高法院大法官安东尼·肯尼迪的布雷特·卡瓦诺的提名同样正处在随时可能被撤回的千钧一发的时刻。	And now the nomination of Brett Kavanaugh, Trump’s selection to replace retiring Supreme Court Justice Anthony Kennedy, is hanging by the slimmest of threads and could be withdrawn at any moment.
虽然某些领军人物依然不愿承认，但2007~2008年的全球金融危机已经使“理性预期”经济学颜面尽失，并使凯恩斯和哈耶克这两大理论重新回到了后发制人的擂台上。	The global economic collapse of 2007-2008 discredited “rational expectations” economics (though its high priests have yet to recognize this) and brought both Keynes and Hayek back into posthumous contention.
这次选举的结果表明，印度经济发展将不受干扰，继续保持已有高成长性，它将为改善贫穷人口的生活水准质量继续努力。	The result should help India to continue – not without occasional turbulence – its journey toward becoming a high-growth economy that raises the standard and quality of life for the poor.
但是，除非纽约的民粹主义新市长比尔·德布拉西奥（Bill de Blasio）想把银行赶出纽约，否则上述城市就不可能在短时间夺走华尔街的皇冠。	But, unless New York’s populist new mayor, Bill de Blasio, tries to run the banks out of town, Western sheriff-style, these cities do not seem likely to steal Wall Street’s crown anytime soon.
而去年12月又有一个欧洲极右翼政客代表团参观了西岸占领区的犹太人定居点，并确信这就是“犹太人的土地 ” ， 令东道主庆幸不已。	And, in December, a delegation of European far-right politicians toured Jewish settlements on the occupied West Bank, pleasing their hosts by reassuring them that this was “Jewish land.”
为一场持续复苏构筑基础需要一些能巩固公共和私人部门资产负债表的措施，再结合旨在提高生产力并增加增长潜力的结构性改革。	Laying the foundations of a sustained recovery requires measures to strengthen public- and private-sector balance sheets, together with structural reforms aimed at raising productivity and improving growth potential.
在五页长的遗书中，特立帕提表示对于自己被迫学习工科感到沮丧，她真正的志向是成为一名美国宇航局（NASA）科学家。	In a five-page suicide note, Tripathi expressed her frustration at having been compelled to study engineering, when her real ambition was to become a NASA scientist.
这一决定只不过是确认了美联储并非对国际金融压力无动于衷，而且其风险管理手段仍然坚定倾向于“更低、更长期”的方针。	The Fed’s decision merely confirmed that it is not indifferent to international financial stress, and that its risk-management approach remains strongly biased in favor of “lower for longer.”
在一些例子中，民粹主义帮助扩大了特许权；带来了累进所得税和社会保险；构建了实体和人力资本；开放了经济；让充分就业成为重点；并鼓励了移民。	In some cases, populism has helped in extending the franchise; enacting a progressive income tax and social insurance; building physical and human capital; opening economies; prioritizing full employment; and encouraging migration.
这意味着朝鲜认为韩国会祈求它重开开城工业园是一种错误，开城工业园是2003到2009年双方关系缓和期北南双方最雄心勃勃的一项合作。	That means the North would be wrong to assume that the South will beg it to reopen the Kaesong Industrial Complex, one of the most ambitious North-South cooperative efforts of the 2003-2009 détente era.
昆塔莱利在与我的私人交流中表示，在历经六年的准备和辩论后，欧盟的《通用数据保护条例》将于5月25日生效，并“可以在某些方面起到指导作用 。 ”	In personal communications with me, Quintarelli says that the European Union’s General Data Protection Regulation, which takes effect on May 25, following six years of preparation and debate, “can serve as guidance in some aspects.”
这并不是任何预先设想的行动计划的一部分，但是它却显示了只要有政治意愿，欧盟是可以在推动民主和稳定方面发挥积极作用的。	This was not part of any prefigured Action Plan, but it shows that, given the political will, the EU can play an active role in promoting democracy and stability.
总统奥巴马和国务卿希拉里·克林顿声称他们已经进入了“巧实力”的时代，这意味着他们将有效地采用一切外交手段去取得外交成果，文化外交当然也赫然在列。	President Obama and Secretary of State Hillary Clinton say that theirs will be an age of “smart power” that will effectively use all tools of diplomacy at their disposal, including cultural diplomacy.
比如，尽管大都市有望为工人和企业创造新机会，但它们无法解决气候变化等全球性问题，也无法管理国家和全球层面公共品的生产和保护。	For example, although megacities have the potential to create new opportunities for workers and businesses, they cannot solve universal problems like climate change or manage the production and protection of national and global public goods.
上周，反对派政治领袖、叶利钦政府副总理鲍里斯·涅姆佐夫（Boris Nemtsov）被杀，这早已不足为奇。	The murder last week of Boris Nemtsov, a leading opposition politician and a former deputy prime minister under Boris Yeltsin, should come as no surprise.
接着，在上周，流亡沙特记者贾马尔·哈绍吉（Jamal Khashoggi）在来到沙特阿拉伯驻伊斯坦布尔领事馆办理离婚文件，以便在第二天与一位土耳其妇女结婚时失踪。	Then, last week, Jamal Khashoggi, an exiled Saudi journalist, vanished after entering Saudi Arabia’s consulate in Istanbul to obtain a document confirming his divorce, so that he could marry a Turkish woman the next day.
尽管2004年7月结束的财政年度里中国的消费价格指数上涨了5.3 % ， 但造成上涨的主要原因是食品价格居高不下，而无论此前还是此后，通货膨胀都小到可以忽略不计。	While China’s consumer price index rose 5.3% in the year ending in July 2004, this was due primarily to a spike in food prices; both before and since, inflation has been negligible.
鼓励一个经济体去挥霍其储蓄以及超前消费的政策使得贸易逆差成为一种宿命 — — 这种可能伴随着不择手段聚敛国外资本的讨价还价一同出现的，看似不公平的贸易操作也是如此。	Fostering policies that encourage an economy to squander its saving and live beyond its means makes trade deficits a given – as are the seemingly unfair trading practices that may come with this Faustian bargain for foreign capital.
随着以特朗普为代表的人物积极反对欧洲的努力并在全球经济互联水平要求加强规则制定的情况下反而支持放松监管，就更加凸显出欧洲的现状难以尽如人意。	This has become all the more true with figures like Trump actively working against its efforts and espousing deregulation at a time when the level of global economic interconnectedness demands just the opposite.
但是，要想获得建设性方案，各方都需要承认一些令人不快的事实 — — 并认识到今天的全球化与二十年前的全球化不是同一个现象。	In order to yield constructive solutions, however, all sides will need to concede some inconvenient truths – and to recognize that globalization is not the same phenomenon it was 20 years ago.
另一个值得关注的指标是h指数。 该指标由物理学家乔治·赫西（Jorge Hirsch）提出，旨在衡量学者的生产率和影响。	Another notable measure is the h-index – conceived by the physicist Jorge Hirsch – which aims to measure scholars’ productivity and impact.
亚太地区约占世界人口的55 % ， 全球年收入的44 % ， 但在安理会席位中仅仅占据20 % （ 15席中的3席 ） 。	The Asia-Pacific region accounts for roughly 55% of the world’s population and 44% of its annual income but has just 20% (three out of 15) of the seats on the Security Council.
然而，在经过了将近两个世纪的战争、政治和社会灾难以及非殖民化后，这种观念才至少是在理论上为全球所接受。	However, it took nearly two centuries of wars, political and social disasters, and decolonization before this idea became globally accepted, at least in theory.
作为在保护和扩展国际体系开放性上利益巨大的具有决定力的大国，德国有着帮助全球新大国融���这一体系的特殊责任。	As a shaping power with an enormous stake in preserving and extending the openness of the international system, Germany has a special responsibility to help integrate new global powers into that system.
国际社会应该谴责中国对南沙群岛的军事化，促使其改变策略，从而最大限度地避免爆发可能对海洋环境带来更多灾难性风险的冲突。	The international community should condemn China’s militarization of the Spratly Islands and urge it to reverse course, thereby minimizing the risk of a conflict that could be even more disastrous for the marine environment.
最糟的情况则可能是中国无视亲民主派在2007和2008年选举中的决定性胜利并继续坚持香港民众还没有准备好迎接民主的立场或宣称亲民主阵营被外来势力左右。	The worst case would be if China disregarded a decisive pro-democracy win in 2007 and 2008 and continued to insist that Hong Kong's people were unready for democracy or to allege foreign manipulation of the pro-democracy camp.
美国需要巧妙的方针，这也是我们在我们的新书《战略保证与决心 》 （ Strategic Reassurance and Resolve）中所述及的。	What is needed is a nuanced approach, which is what we develop in our new book Strategic Reassurance and Resolve.
目前，美国在全球教育和军事相关项目上的开支非常不平衡：前者每年要花10亿美元，后者则高达9,000亿美元。	The current imbalance in US spending on global education and military-related programs is staggering: $1 billion per year on the former, and roughly $900 billion on the latter.
但巴勒斯坦人的情况却恰恰相反：以难民困境为核心的离散族群思想一直是巴勒斯坦事业的心脏和民族运动决策的核心。	But the situation was reversed in the case of the Palestinians: the ethos of the diaspora, with the plight of the refugees at its center, has been the beating heart of the Palestinian cause and the focus of decision making for the national movement.
如今问题在于总统对北约的看法是否适用于国际货币基金组织（WTO ） ， 世界银行，世界贸易组织和巴塞尔银行监督委员会。	The question now is whether what is true for NATO is also true for the International Monetary Fund, the World Bank, the World Trade Organization, and the Basel Committee on Banking Supervision.
直到今天 ， 《 世界人权宣言》依然是跨越民族、意识形态和文化分野来探讨道德价值观的唯一一个最重要的基准点。	To this day, the Universal Declaration remains the single most important reference point for discussion of ethical values across national, ideological, and cultural divides.
但几乎委员会所有共和党人都准备迅速推进他的提名：尽管他算不上一个受欢迎的选择，但他却得到了共和党选民的支持，包括绝大部分基督教右翼人士。	But almost all of the Republicans on the committee were prepared to push his nomination through quickly: though he was an unpopular choice, he had the support of the Republican base, including much of the Christian right.
事实上，美国在20世纪60年代的经验应该成为欧元区创立者的警告：束缚国家货币当局的双手也许并不是出色的主意。	In fact, America’s experience in the 1960s should have warned the eurozone’s creators that tying national monetary authorities’ hands might not be such a good idea.
由此可以推断出一个市场观点：苹果公司不仅能够持续创新，同时也能抵御来自任何对手的竞争，投资者们将该公司的股票价格推到了一个令人眩晕的高度。	Extrapolating this into a market view that Apple could not only innovate continuously, but also fend off any and all competitors, investors took the company’s share price to dizzying heights.
事实上，牛津大学教授Pavlos Eleftheriadis最近对某希腊选民的评论应该引起亚洲领导人的注意 ： “ 对接受不诚实地引发问题的人领导怒不可遏 ” 。	Indeed, they should heed a recent comment by Oxford University’s Pavlos Eleftheriadis about a Greek electorate “livid at being led by those who dishonestly caused the problem.”
之后，美国与让-贝尔特朗·阿里斯蒂德长达15年的破坏性关系开始了。 阿里斯蒂德深受海地穷人的爱戴，但为大多数商人和美国许多著名的政治人物所猜忌。	The US then entered into a destructive 15-year relationship with Jean-Bertrand Aristide, who is massively popular among Haiti’s poor, but distrusted by most of the business sector and many leading US politicians.
这种想法的错误性可以从那些利用美国声誉和影响力的削弱来大肆捞取利益的人身上可以看出来，从俄罗斯的弗拉基米尔·普京、委内瑞拉的雨果·查维斯，到伊朗的艾哈迈迪·内贾德和津巴布韦的罗伯特·穆加贝。	That this is untrue is demonstrated by those, from Russia’s Vladimir Putin and Venezuela’s Hugo Chávez to Iran’s Mahmoud Ahmadinejad and Zimbabwe’s Robert Mugabe, who are exploiting America’s loss of standing and influence.
与此同时，美国在英国的帮助下，制定了一套1945年后的新国际秩序，这套秩序基于自由贸易、超国家机构，以及（至少在理论上）对自由民主的推动。	At the same time, the United States, with the help of Britain, set up a new international order after 1945, based on free trade, supranational institutions, and, in theory at least, the promotion of liberal democracy.
具体方案是与六所试点学校合作，包括阿拉伯联合酋长国的一所中学、美国和欧洲的几所高中以及接收叙利亚难民学生的一所黎巴嫩初中。	The proposal is to work with some half-dozen pilot schools, including a secondary school in the United Arab Emirates, high schools in the US and Europe, and a secondary school in Lebanon that is taking in Syrian refugee students.
与此同时，如果保守党想将此作为重议众多欧洲条约的第一步，那么他们将有可能失去解决一个关键问题 — — 改革欧元区和非欧元区欧盟成员国关系 — — 的机会。	In the meantime, the Tories risk losing their way on a crucial issue – reform of the relationship between the eurozone and non-euro EU members – if they try to use it as leverage to renegotiate the various European treaties.
巴黎—马里是一个西非内陆国家，有1 500万人口，1 240 000平方公里领土，其中四分之三是沙漠。	PARIS – Mali is a landlocked West African country of 15 million people, covering 1,240,000 square kilometers (478,800 square miles), three-quarters of it desert.
但我同时也可以忍受他们说“我们担心如果我们等待太久，我们将不得不过快过剧烈地收紧（货币政策 ） 。 ”	But I also could live with, “We are worried that if we wait too long, we will have to tighten too hard and too fast.”
在他们对人性的嘲讽模仿中，唐吉诃德和桑丘·潘沙成为了世界文学中生命最为持久同时也是最受喜爱的一对小丑。	In their burlesque approach to humanity, Don Quixote and Sancho Panza are the most enduring and endearing clownish couple in world literature.
我们或许会认为进化导致那些只为自身利益考虑的个体 — — 以及他们的亲族 — — 才能被筛选留存下来，因为携带这类特性的基因更可能开枝散叶。	We might think that evolution leads to the selection of individuals who think only of their own interests, and those of their kin, because genes for such traits would be more likely to spread.
即将实施三项大规模增税政策： 600,000多农民将被要求补缴2014年税款，并预缴50%以上的来年预估税赋。	Three highlight the tax avalanche that awaits: More than 600,000 farmers will be asked to pay additional back taxes for 2014 and to pre-pay over 50% of next year’s estimated tax.
欧洲央行知道，其声称的ELA贷款是有抵押贷款的说法并不可靠，因为其中大量抵押品评级低于BBB - ， 因此不属于投资级。	It knows that its argument that the ELA loans are collateralized is wearing thin, given that, in many cases, the collateral has a rating below BBB-, thus falling short of investment grade.
从这个意义上讲，那些女性劳动参与率较低（如意大利）或最有经验的65岁以上劳动者不再工作的国家（如意大利和法国）均呈现出明显的劣势。	In this sense, countries with low female labor-force participation (like Italy) or where the most experienced workers, those over age 65, no longer work (like Italy and France) are at a distinct disadvantage.
由于认定联邦紧急措施署属于“过度膨胀的福利项目”以及 “政府的职能不是提供服务 ” ， 布什任命的首位联邦紧急措施署署长制定了新的外包计划，开始了全面的私有化进程。	Believing FEMA to be an “oversized entitlement program” and that the “business of government is not to provide services,” Bush’s first FEMA director instituted new outsourcing requirements as part of a major privatization effort.
总而言之，自动化会降低那些低工资重复性工作对中低技能劳动力的需求，同时增加了对高技能，高收入劳动力的需求，因为后者可以执行需要技术和问题解决技能的抽象任务。	On balance, automation reduces demand for low- and middle-skill labor in lower-paying routine tasks, while increasing demand for high-skill, high-earning labor performing abstract tasks that require technical and problem-solving skills.
它把罪犯当成人来看待，把他们当做有责任感、有廉耻心的主体，我们要做的是把他们重新纳入社会，而不是就此排斥在外。	It regards the offender as a person, as a subject with a sense of responsibility and a sense of shame, who needs to be reintegrated into the community and not ostracised.
总的来说，首要事项必须是改善经济和政策基本面，以便更好地验证现有的高资产价格，同时为更大的收益打下基础。	In general, the top priority must be improvement in economic and policy fundamentals to the point that they better validate existing elevated asset prices, while laying a foundation for greater gains over time.
可是，尽管从某些角度看目前的危机至少部分来源于金融创新，但事实却证明金融市场自由化从整体上看仍然利大于弊。	But, while it does sometimes appear that the current crisis is due, at least in part, to financial innovation, financial-market liberalization has been shown to be a good thing overall.
可以想象，虽然中国政府在这方面的态度会随着中国逐渐成为新技术的开发者而发生变化，而私有财产的神圣性在中国国家社会主义制度中一直受限。	While one can imagine the Chinese government’s attitude changing as the country becomes a developer of new technology, the sanctity of private property has always been limited in China’s state socialist system.
这一方案与产品和劳动力市场的提振增长的改革相结合，能产生持续性供给端效益（通过减税）和有助于欧元区增长复苏的暂时性需求提振。	Combined with pro-growth reforms of product and labor markets, such a program could yield both lasting supply-side benefits (through lower taxation) and a temporary demand boost that would help to revive eurozone growth.
我自己的猜测是 — — 我在会上警告我很有可能是错的 — — 美国能够在特朗普下台后恢复期领导力，如果它能够重温与他人一起运用实力和用实力凌驾于他人的教训的话。	My own guess, which I warned the group might be wrong, is that the US can recover its leadership after the Trump years if it relearns the lessons of using power with others as well as over others.
有了哈梅内伊的支持，鲁哈尼能够以他的务实派前任拉夫桑贾尼和哈塔米无法做到的方式驾驭伊朗权力格局中的顽固派。	With Khamenei’s support, Rouhani will be able to rein in recalcitrant forces in Iran’s power structure in a way that his pragmatic predecessors, Rafsanjani and Khatami, could not.
鉴于这些投资人管理着120万亿美元左右的资产，因此产生制约作用的瓶颈绝不是缺乏资金，而是缺少准备充分且值得投资的项目。	Given that these investors have some $120 trillion in assets under management, the bottleneck is not a shortage of capital, but rather a dearth of well-prepared, bankable projects.
它或许可以组织实施全球范围内的监督和报告 — — 即统计发病和死亡人数 — — 但它的政策作用应该受到严格的限制。	It may be able to perform and report worldwide surveillance – i.e., count numbers of cases and fatalities – but its policy role should be drastically reduced.
关于俄经济的旧病复发，在学术界，研究对外政策的学究们和受过教育的投资者中引发了一场争论：是否增加新的国家进入新兴市场国家名单之中。	In all of these revisions, Russia survives, despite the writing on its economic wall.
但尽管在布什政府开始时大幅削减了所得税边际税率，但2000年到2007年间的就业增长仅为前30年速度的一半。	Despite large cuts in marginal income-tax rates at the start of the Bush administration, however, job growth between 2000 and 2007 was half the rate of the previous three decades.
与此同时，正如人们在雅瑟·阿拉法特（Yasir Arafat）的巴勒斯坦政权中亲眼所见，一个腐败的政府促使人们变成极端伊斯兰主义分子，这些人为塑造诚实的形象耗费了巨大的努力。	At the same time, as was seen in Yasir Arafat’s Palestine Authority, a corrupt regime encourages people to turn to radical Islamists, who work hard to present themselves as honest.
我们这类担心美联储的手段导致美国经济困境极大恶化并导致其周期性失业转变为持久性长期结构性非就业的人们已经在其国内货币政策讨论中败下阵来。	Those of us who fear that the Fed’s approach has greatly deepened the US economy’s malaise and is turning America’s cyclical unemployment into permanent long-term structural non-employment have lost the domestic monetary-policy argument.
这都需要有效的领导，但虽然各国政府间的合作有助于推动一些气候行动，可国际社会日益碎片化的局面使这一手段的局限性日益凸显。	This will require effective leadership. But, while collaboration among governments has helped drive some climate action, growing fragmentation within the international community has made the limits of this approach clear.
对俄罗斯来说，北极地区永远是至关重要的战略要地，贡献了俄罗斯天然气产量（主要基于西西伯利亚）的约85 % 。	The Arctic region has always been strategically vital for Russia, accounting for roughly 85% of Russia’s natural-gas production, which is based primarily in Western Siberia.
一方面，这种集中化的经济力量使得各国更加难以实现工业化，因为当地公司无法指望与那些成熟跨国企业竞争。	For one thing, such concentrated economic power makes it more difficult for countries to industrialize, because local companies cannot expect to compete with established multinationals.
事实上，有一个重要得多的问题应该成为英国关于欧盟的争论的主要焦点：英国作为非欧元区国家在欧盟内部的未来地位。	In fact, there is a far more important issue that should serve as the main focus of the British debate on the EU: the UK’s future status inside the EU as a non-member of the eurozone.
由此带来的战略空白创造出由其他某种全球势力接过领导责任的机遇 — — 事实上也是一种不顾一切的必需。	The resulting strategic lacuna creates an opportunity – indeed, a desperate need – for some other global actor to take up the mantle of leadership.
迪顿的书所提出的最重要的事实是，最近几十年中，生活在发展中世界的数十亿人（特别是在亚洲 ） ， 名符其实地逃脱了令人绝望的贫困。	The overarching fact in Deaton’s book is that over the last few decades, several billion people in the developing world, particularly in Asia, have escaped truly desperate levels of poverty.
这个美国政策可能的进步的结果是，压力会转移到其他国家，特别是中国和印度，迫使它们接受对自身的经济行为的一些限制。	One result of this likely evolution in US policy is that pressure will shift to other countries, particularly China and India, to accept some limits on their own economic behavior.
此举减少了约3亿吨美国二氧化碳排放 — — 超过全世界所有风能及太阳能减排的总和 — — 同时还为美国人节省了能源开支1000亿美元。	This has cut about 300 million tons of US emissions – more than all the world’s solar and wind power combined – and at the same time has profited Americans by saving them $100 billion in energy costs.
欧盟委员会接受了改革，此后又进行了几次变革，每一次都骄傲地宣布SGP比以往更加“灵活”和“智能 ” 。	The Commission accepted the reform, and has since made several additional changes, each time proudly declaring that the SGP is more “flexible” and “intelligent” than ever.
中国正在走自己的路，仍有待证明集中化的制度能够比任何人所想象的更快更深地推动发展，远不止于成为一个增长的中等收入国家。	China is following its own path and may yet prove that centralized systems can push development further and faster than anyone had imagined, far beyond simply being a growing middle-income country.
发现之一是过多地看电视会让人变得被动，无论从神经还是行为反应上都是如此。 它会影响人们学习新知识，影响他们参与政治活动。	Among the many findings is that watching too much television induces passivity, both at the level of neural functioning and of behavior and that it interferes with learning and reduces political and civic participation.
如果民主党人足够聪明，他们应当遏制住自己的仇视情绪，并认识到特朗普在反移民共和党人一方享有的信誉使其处于达成两党合作的理想位置。	If the Democrats were smart, they would curb their detestation, and recognize that Trump’s credibility with anti-immigration Republicans puts him in an ideal position to negotiate a bipartisan package.
外国投资者们已经开始重新分配他们的投资组合，将货币转换成欧元、英镑，甚至是新兴市场国家货币例如巴西的雷亚尔和南非的兰特。	Foreign investors are already reshuffling their portfolios, moving into euros, pounds, and even emerging-market currencies like the Brazilian real and the South African rand.
按照澳大利亚旅游出口委员会总裁马修·辛格提的说法，世卫组织的流行病公告给该国造成了数千名旅游者的损失。	According to Matthew Hingerty, the managing director of Australia’s Tourism Export Council, the country lost thousands of tourists because of the WHO’s pandemic declaration.
五十年前，全国民事骚乱咨询委员会（人称克纳委员会）发表一份报告，毫不留情地描述出了骚乱背后的美国社会状况。	Fifty years ago, the National Advisory Commission on Civil Disorders (more widely known as the Kerner Commission), issued its report, providing a stark account of the conditions in America that had led to the disorders.
今天的决策者应该重申这一基本任务，唯有让创新匹配文明社会的当务之急，我们才能让医疗保健再上一个台阶。	Today’s policymakers should reaffirm that basic mission. Only by aligning innovation with the priorities of a civilized society can we finally take health care to the next frontier.
就连在1997年协议实行的特别一次性SDR的发行，由于反对派的阻力也至今尚未实行。 这次发行的目的本是为了确保该组织的成员国都能获得一份“公正”的累计SDR分配。	Even the special one-time issuance of SDR’s, agreed upon in 1997 to ensure that all Fund members receive an “equitable” share of cumulative SDR allocations, has still not been activated, owing to insurmountable opposition.
举例来讲，德国不久前提出把实现欧洲共同目标的开支－比如支持生产率提高的里斯本议程所需的研发经费从赤字中排除出去。	For example, Germany recently proposed that expenditures undertaken to meet European commitments – such as Rampamp;D spending to support the Lisbon agenda of enhanced productivity – be exempted.
也许更重要的是，如果美国能够与伊朗展开谈判，达成叙利亚问题和平协议的可能性也会大大增加 — — 伊朗对叙利亚总统巴沙尔·阿萨德的作用远大于俄罗斯。	Perhaps most important, a peace settlement in Syria would be much more likely – and more likely to endure – if the US could talk to Iran, which has far more leverage with President Bashar al-Assad’s regime than Russia does.
举例来讲，新生效的以色列器官移植法鼓励人们签署器官捐赠卡，并承诺签署捐赠卡的人可以在等待移植时受到照顾。	For example, the new Israeli transplant law provides incentives for people to sign a donor card by giving them and their relatives priority on transplant waiting lists.
一开始时这不过意味着一种买卖书籍、收藏品的新方法；到如今电子商务已经无处不在，向客户出售各类全新和二手商品，同时成为物流和零售领域的一股全球性力量。	In the beginning, that meant new ways of buying and selling books and collectibles; but now e-commerce is everywhere, offering customers new goods and used goods – and becoming a global force in logistics and retail.
此外他们每千居民中科学家、工程师和技术人员的数量少于10人，全球均值为40人 — — 发达国家更是高达140人。	They also have fewer than ten scientists, engineers, and technicians per thousand residents, compared to the global average of 40 – and 140 in the developed world.
允许环境问题在当前这一地缘政治和社会动荡期半途而废是一个错误，这不仅是因为目前恰恰是管理气候变化之战的关键时期。	Allowing environmental issues to fall by the wayside at this time of geopolitical and social instability is a mistake, and not just because this happens to be a critical moment in the fight to manage climate change.
