source_zh	target_en
1971年，在苏联而不是不结盟运动的支持下，印度克服了巴基斯坦在孟加拉国的种族灭绝所导致的难民危机。	In 1971, it was the Soviet Union’s support, rather than that of the NAM, that helped India to overcome the refugee crisis caused by Pakistan’s genocide in Bangladesh.
就像在苏联时期一样，国家和政府官员将会被变成党的暗号，这就是梅德韦捷夫总统在普京总书记领导下所扮演的角色。	As in the Soviet era, state and governmental officials will be reduced to party ciphers – the role that President Medvedev will play under General Secretary Putin.
人们在十年前就应当明确认识到这一现实，当时由于一心一意地关注利润最大化，金融市场的系统脆弱性已经暴露无余。	That should have become obvious a decade ago, when the systemic vulnerabilities of financial markets, with their single-minded focus on profit maximization, were laid bare.
"没有美国的积极领导-即没有崇信自由贸易的政府和国会-贸易自由化就不会实现，并且会出现更多的""紧急""关税 ， "" 特别""配额和""主动""出口限制。"	"Without aggressive US leadership - which means a US executive and congress that believe in free trade - trade liberalization simply will not happen, and there will be more ""emergency"" tariffs, ""extraordinary"" quotas and ""voluntary"" export restraints."
2008年危机爆发后，意大利只拿出其他许多发达经济体的一小部分款项（相对于在国内生产总值中的占比）来救助银行。	Italy spent a fraction of what many other advanced economies marshaled (as a share of GDP) to bail out banks after the 2008 crisis.
类似地，萨尔瓦尼的德国同仁霍斯特·希霍夫（Horst Seehofer）为了保证针对试图从奥地利入境德国的寻求庇护者采取新措施，不惜在联合政府内部制造 一场危机。	Likewise, Salvini’s German counterpart, Horst Seehofer, created a crisis in the governing coalition in order to secure new measures against asylum seekers trying to enter Germany from Austria.
这就意味着欧洲复兴开发银行在未来5年内将能够每年平均投资100亿欧元来保证能够继续完成我们的目标，为东欧和私营行业提供必不可少的帮助和资金支持。	This would mean that the EBRD could invest up to €10 billion annually over the next five years, enabling us to continue to fulfill our role, providing vital backing and financial support to Eastern Europe and the private sector.
几个月后，BuzzFeed写了一篇8,500字的报道曝光前布莱巴特新闻（Breitbart News）明星评论员米罗·杨诺波罗斯（Milo Yiannopoulos ） 。	A few months later, it produced an 8,500-word expose on Milo Yiannopoulos, a former star commentator for Breitbart News.
基拉里将军将不仅仅作为一个勇士，而是一个人道主义者被世人所牢记。 作为调解人，他在1989年之后没有任何报复性举动。	Király will be remembered not merely as a warrior, but as a humanist, the conciliator who called for no reprisals after 1989, and a liberal model for many Hungarians.
例如，欧盟没能在关键时刻支持其在当地的自己人、能干的斯洛伐克外交官米罗斯拉夫·拉卡克（Miroslav Lajcak ） ， 从而严重地损害了他的威信。	It failed, for example, to back its man on the ground, the able Slovak diplomat Miroslav Lajcak, at a crucial moment, fatally undermining his authority.
与此同时，在以伊朗和真主党为代表的伊斯兰什叶派狂热分子则与致力于颠覆冷战后世界秩序、彻底改变中东的战略格局的俄罗斯政府狼狈为奸，组建了一个邪恶的联盟。	Meanwhile, an unholy alliance has formed among Shia zealots, represented by Iran and Hezbollah, and a Russian government committed to unraveling the post-Cold War order and radically changing the strategic game in the Middle East.
在某种程度上欧洲人都是基督教徒，因为人们将宗教看作么每个人自身与心目中的“神”的关系；而穆斯林则将其视为某种组织性的社会准则。	To the extent that Europeans are Christian at all, we see religion as a matter of an individual’s relationship with his or her God; Muslims see it as an organizing social principle.
有人把特朗普的胜利与西方迈向民粹主义的宏观趋势联系起来，而该现象在欧洲则尤其以英国在6月份公投脱欧为标志。	Some correlate Trump’s victory with a broader trend toward populism in the West, and, in particular, in Europe, exemplified in the United Kingdom’s vote in June to leave the European Union.
如果欧盟领导人真的关注增长和就业，他们就应该尽力修复在某些行业名存实亡的欧洲统一市场，让更多创新及高效的企业可以更快成长。	If EU leaders are committed to growth and jobs, they should work on repairing a European single market that in several sectors is “single” in name only, so that more innovative and more efficient companies can grow faster.
归根结底，爆发最严重的安全失败 — — 如日本偷袭珍珠港将美国拖入第二次世界大战，以及2001年9月11日的恐怖袭击 — — 往往都是由于准备不足。	After all, the worst security failures – for example, the Japanese attack on Pearl Harbor, which dragged the US into World War II, and the September 11, 2001, terrorist attacks – tend to arise from inadequate preparation.
比如，它需要制定有效的土耳其政策。 土耳其是北约成员国，在叙利亚有很大的利益 — — 并且有时候与美国存在利益冲突。	For example, it will need to devise an effective policy toward Turkey, a NATO member with strong interests in Syria – interests that, at times, conflict with America’s.
苹果公司董事长乔布斯倒签股票期权丑闻代表了创新、追查以及改革的微观生态。 现在制定规则禁止倒签，这一特定的骗术就不会重演了。	The options backdating scandal that recently caught Apple’s chairman, Steve Jobs, is a microcosm of innovation, prosecution, and reform; now that a rule has been written to prohibit backdating, this particular scam will not happen again.
还有比这种景象更典型地反应出西方世界对伊斯兰世界的社会习俗的不自在吗？ 或是，从相反角度来看，是伊斯兰世界对西方世界习俗的不自在？	Could this image be any more iconic of the discomfort the West has with the social mores of Islam, and vice versa?
银行家希望去年的债券得到偿付（产生捍卫稳定的激励 ） ， 但又希望今年获得高薪（产生利润最大化的激励，而利润最大化常常包含着冒险 ） 。	The banker wants last year’s bonds to be paid (creating an incentive to safeguard stability) but wants a high payment this year (creating an incentive to maximize profit, which usually entails risk-taking).
如果你是购买理应有效果的产品的顾客，你会想要第九名（共十名）的计划；如果你是自认为能增加价值的风险资本家，你会想要第八名（共二十名 ） 。	If you are a customer buying a product that should work, you want the nine out of ten; if you are a venture capitalist who thinks she can add value, you want the eight out of 20.
当然，由于日本人口在快速老化，儿童数量在下降，投资者将会提出一个显而易见的问题：日本到哪里去寻找它所需要的创新型、富于创造力的人力资源？	Of course, given that Japan’s population is rapidly aging, and the number of children is falling, investors find themselves asking an obvious question: “Where will Japan find the innovative and creative human resources that it needs?”
商业银行由于获得了央行的资金而兴奋不已，把钱借给了大量并不靠谱的投资项目，而金融创新的大爆发（特别是衍生工具）更是助长了这一借贷疯狂。	Commercial banks, flush with central banks’ money, advanced credit for many unsound investment projects, with the explosion of financial innovation (particularly of derivative instruments) fueling the lending frenzy.
非正统量化宽松 （ “ 货币化二号 ” ） 能避免这一问题，因为央行的借款不需要偿付；央行资产冲抵政府负债。	Unorthodox QE (“monetization two”) avoids this problem, because the central bank’s borrowing will not be repaid; central-bank assets net out against government liabilities.
尽管最初的GDP大幅下降发生在2008年四季度和2009年一季度，但许多西方经济体至今仍没能很好地恢复，更不用说维持能全面恢复失去的就业岗位和收入的增长率了。	Notwithstanding the initial sharp drop in GDP in the last quarter of 2008 and the first quarter of 2009, too many Western economies have yet to rebound properly, let alone sustain growth rates that would make up fully for lost jobs and income.
基础经济学课程都有提到“向后弯曲的储蓄供给曲线”这一奇特现象：在一定的环境中，降低利率导致储蓄增加。	Basic economics courses cover the curious case of the “backward-bending supply curve of savings”: In some circumstances, lower interest rates can lead to higher savings.
但是，除了深度衰退情形，凯恩斯主义所宣称的推迟减支是避免伤害经济的必要手段的观点充其量只能说有待商榷，并且会导致唯一控制支出的时机只有长期繁荣这一推论。	But, other than in deep recessions, the validity of the Keynesian claim that delaying spending cuts is necessary to avoid undermining the economy is at best unclear, and would leave a long boom as the only time to control spending.
去年，中央政府将更多的教育和医疗支出分给了地区政府，但又没有配置更多资源 — — 也没有人能为此做些什么。	Last year, the central government delegated more education and health-care expenditures to regional bodies, without allocating more resources – and there was nothing anyone could do about it.
如果一家英国公司将程序工作外包给班加罗尔，则称为“贸易 ” ， 如果印度程序员在伯明翰做同样的工作，则称为“移民 ” — —但交易是类似的。	It is called “trade” if a British company outsources computing work to Bangalore, and “migration” if Indian programmers do the same work in Birmingham – yet the transactions are analogous.
美国共和党候选人已开始利用最近的巴黎大谋杀指责总统奥巴马 — — 并将指责对象扩大到所有未来民主党候选人 — — 表现软弱。	Republican candidates in the US are already using the recent murder spree in Paris to blame President Barack Obama, and by extension any future Democratic candidate, for being weak.
同一张报纸援引特朗普的崛起证明，在美国制度中，政治领导人在解决种族对峙等“复杂社会冲突”和其他群众不满根源方面很“无助 ” 。	The same paper used Trump’s rise to show that, in the American system, political leaders are “helpless” to address “complex social conflicts” like racial tensions and other sources of popular discontent.
根据这份报告的建议，巴拉克·奥巴马总统日前颁布了一项行政命令，呼吁所有美国政府机构利用手中的权力来促进竞争。	Acting on its recommendations, President Barack Obama recently issued an executive order calling on all US government agencies to use their authority to promote competition.
那么，如果消费者们花12美元一磅购买他们知道由现在可以供得起他们的孩子们上学的农民们采用无毒化学品、在让鸟类存活的绿茵树下种植的咖啡时，经济学家们为什么要提出批评呢？	So why be critical when consumers choose to pay $12 for a pound of coffee that they know has been grown without toxic chemicals, under shade trees that help birds to survive, by farmers who can now afford to feed and educate their children?
该委员会提交的报告（目前仅限于德语版）开始时采用了禁止关系当事者、特别是那些成年后才知道对方是自己同父异母兄弟姊妹的当事者的证词。	Its report (currently available only in German) begins with testimony from those in a forbidden relationship, particularly half-brothers and sisters who came to know each other only as adults.
电子空间将会和超短起飞和降落新技术一道，让安全、安静、可以承受并且是就在你家房子面前的马路的个人空中交通工具摆在面前。	Together with new technologies enabling Super-Short Takeoff and Landing (superSTOL) a digital airspace would put safe, quiet, affordable, street-in-front-of-your-house personal air vehicles within sight.
当前主流的“有效市场管理论”只是说市场反映了公众所知的信息，也难以持续地从市场中赚钱 — — 我们从某些投资者在危机中遭重创的投资组合中可以发现这点。	The dominant “efficient markets theory” says only that markets reflect what is publicly known, and that it is hard to make money off markets consistently – something verified by the hit that most investor portfolios took in the crisis.
而投资不足也不是因为利润 — — 不管是税前还是税后；税后公司利润占GDP之比在过去30年中几乎翻了两倍。	And the lack of investment is not because profits, either before or after tax, are too low; after-tax corporate profits as a share of GDP have almost tripled in the last 30 years.
对市场的道义批评主要集中在它倾向于让道义上有欠缺的品质类型受益、给予令人不快的动机以特权以及促成不受欢迎的结果。	Moral criticisms of the market focus on its tendency to favor a morally deficient character type, to privilege disagreeable motives, and to promote undesirable outcomes.
汉堡的海港新城有限公司和城市港口开发公司重新开发的哥本哈根部分地区不过是城市地区利用这种发展机制的两个世纪的例子。	Hamburg’s HafenCity GmbH, and parts of Copenhagen that were revitalized by the City & Port Development Company, are just two examples of urban areas that have used this type of development mechanism.
该国高速的经济增长，战略潜力，庞大的国内市场以及对基础设施，教育和科研的巨额投资，还有大规模军备建设都证明了这一判断。	The country’s rapid economic growth, strategic potential, huge internal market, and enormous investment in infrastructure, education, and research and development, as well as its massive military buildup, will see to that.
我们将我们在其中工作的组织视同于一个有权利、义务、价值、声誉和脾气的人，其管理者认为自己代表这个“人”行动。	We think of the organization in which we work as if it was a person with rights, obligations, values, reputation, and temperament, on whose behalf managers regard themselves as acting.
以习近平命名的政治意识形态，是不同于自由民主派的另外一种选择，现在既然得以确立，成为中共思想体系的一部分，那么挑战习近平就无异于挑战共产党的信仰体系。	Now that Xi’s eponymous political ideology, which proposes an alternative to liberal democracy, is part of the school of thought around which the CPC coalesces, challenging Xi is tantamount to challenging the Party’s very belief system.
来自RNA的“翻译”从22种必需氨基酸中制造出了三维蛋白质 — — 之所以必需是因为我们的身体无法制造它们，而必须从我们的饮食中摄取。	Translation from RNA creates three-dimensional proteins from combinations of 22 essential amino acids – essential only because our bodies are not able to make them, so they must be obtained from our diet instead.
初始条件很重要，在这方面，美国的政策框架似乎确保了美国经济拥有相对较高的恢复力，不仅在面临全球危机时如此，在面临国内政策动荡时亦然。	Initial conditions matter, and in this respect America’s policy framework seems to have ensured the US economy’s relatively higher resilience not only to the global crisis, but also to domestic political volatility.
负责内部市场和服务的欧盟委员巴尼耶（Michel Barnier）提出的方案十分大胆，但欧洲确实需要强大、有效的解决机制确保及时采取行动，解决银行危机。	The proposal presented by Michel Barnier, European Commissioner for Internal Market and Services, is bold, but Europe does indeed need a strong, efficient resolution mechanism that ensures timely action to address banking crises.
但是，对于承受着中国关于领土和领海纠纷的坚决主张压力的国家来说，美国的强调经济参与激发了对其承诺的新疑虑。	But, for the countries bearing the brunt of China’s recalcitrant approach to territorial and maritime disputes, this emphasis raises new doubts about America’s commitment.
但是，由于自由、稳定、繁荣的乌克兰十分符合欧洲的战略利益，因此欧盟成员国政府也应该分担金融改革的负担。	But, given that a free, stable, and prosperous Ukraine is very much in Europe’s strategic interest, the EU’s member governments should also share the burden of financing reform.
发自纽约 — — 在先后被白宫和布雷巴特新闻网（Breitbart News）扫地出门后，人称特朗普总统大选总教头的斯蒂芬·K·班农（Stephen K. Bannon）发誓要重塑欧洲。	NEW YORK – After being cast out of the White House and Breitbart News, Stephen K. Bannon, often referred to as the mastermind of Donald Trump’s presidential campaign, has vowed to remake Europe.
特许费制药公司专注于有可能一炮而红的已批准药物，实现了稳定的收入流和令人印象深刻的股东回报 — — 即使在股市波动最剧烈的时期。	Royalty Pharma focused on approved drugs with blockbuster potential, creating stable revenue streams and impressive equity returns – even during periods of extreme stock-market volatility.
关键在于取消诽谤案的刑事性质，从而使它们不会带来牢狱之灾；将它们只作为民事案件起诉，对被判诽谤行为成立者课以适当的罚款。	The key will be to remove the criminal element from defamation cases, and thus the prospect of imprisonment, and instead prosecute them as civil cases, with those found guilty of defamation being subject to reasonable fines.
但是世界其他国家能容纳日本大胆的经济政策实验么，还是会采取自保手段从而阻碍这个重要政策传导机制的运行？	But will the rest of the world accommodate Japan’s bold policy experiment, or will it take protective steps and thus impede the operation of a crucial policy transmission mechanism?
去年7月，NTC军队领导人阿尔-欧贝迪（Abdul Fatah Younis al-Obeidi）在一团迷雾中遇刺。	Last July, the Council’s military leader, Abdul Fatah Younis al-Obeidi, was assassinated under ambiguous circumstances.
事件发生时它依然保持冷静，并会不惜任何代价来避免做出那些可能会被视为鼓励过度冒险或是制造一小轮通胀的举措。	It remains calm in the face of events, seeking at all cost to avoid doing anything that might be construed as encouraging excessive risk-taking or creating even a whiff of inflation.
中国固定资产投资占GDP的比重正在接近前无古人的50 % ， 因此西方分析师担心新的投资导向的财政刺激只能让中国加速迈向崩溃的宿命。	With fixed investment nearing the unprecedented threshold of 50% of GDP, they fear that another investment-led fiscal stimulus will only hasten the inevitable China-collapse scenario.
只有集合众人的力量，我们才能建立一个支持气候领导力的民意风潮并营造出一个正确的发展势头，确保能快速过渡到一个可持续且公平的世界。	Only by coming together can we build a groundswell of support for climate leadership and create the right momentum to secure a fast transition to a sustainable and equitable world.
几乎所有主要标志，包括资产和住房价格攀升、贸易平衡赤字、政府和居民负债猛增以及危机以前的增长轨迹等等都给美国亮出了红灯。	Across virtually all the major indicators – including equity and housing price runs-ups, trade balance deficits, surges in government and household indebtedness, and pre-crisis growth trajectories – red lights are blinking for the US.
比如，租车服务商Uber不但改变了人们的出行方式；也在引领一场零售业革命，商品和服务可以“Uber化 ” — —客户花钱使用而不拥有它们。	"The car-sharing service Uber, for example, has not only changed how people get around; it also appears to be leading a retail revolution in which goods and services are “Uberized"" – customers pay to use them, not own them."
这些女性可能有一天会追随舒雅德·阿德拉希姆（Souad Abderrahim）的脚步 — — 她在伊斯兰复兴运动党的支持下成功当选首都突尼斯市首位女市长。	Some may one day follow in the footsteps of Souad Abderrahim, who was elected the first woman mayor of Tunis with the support of the Islamist Ennahda Movement.
但是目前也出现了投资增长快于储蓄增长的势头，美国经常账户赤字 — — 从2006年占GDP的6%下降到去年的2.5 % — —有再次扩大的危险。	But, as investment now rises relative to saving, there is a danger that the US current-account deficit, which fell from 6% of GDP in 2006 to barely 2.5% of GDP last year, will widen again.
有太多实际或潜在的“民族”可以形成世界国家体系的基础。 更重要的是，它们中的许多经过了数世纪以来的相互纠葛，早已是剪不断，理还乱。	There are simply too many “nations,” actual or potential, to form the basis of a world system of states, not least because so many of them, having been jumbled up for centuries, cannot now be disentangled.
在许多发展中国家，税收总收入有三个主要来源：对商品和服务收取的国内税（销售税和消费税 ） 、 直接税（主要对公司收取）以及最重要的对外贸易税（进口关税 ） 。	In many developing countries, total tax revenue is derived from three main sources: domestic taxes on goods and services (sales and excise taxes), direct taxes (primarily on corporations), and, most important, taxes on foreign trade (import duties).
特别是，动画、艺术、设计和软件等创新性产业 — — 大多以个人能力和天赋为基础 — — 相对更能适应冲突。	In particular, creative industries, such as animation, arts, design, and software – which are mostly based on individual skills and talent – tend to be more resilient to conflict than others.
当法国成为纳粹的傀儡政府的时候，他们都加入了抵抗组织，当法国重新获得阿尔及利亚的主权之后，他们两人又同时为其独立呐喊。	Both joined the Resistance when France was a Nazi puppet state, and both called for Algerian independence after France regained its sovereignty.
陈水扁发动的这场运动是如此坚持不懈，甚至令某些人回想起了当年毛泽东发动的文化大革命，那时整个中国都被分裂成“敌 ” “ 我”两派。	So insistent was Chen’s campaign that it reminded some people of Mao’s Cultural Revolution, a time when Chinese were divided into “us” and “them.”
此外，由于水短缺是行业所面临的最艰巨的挑战之一，因此生态友好型（eco-friendly）方案要比常规方案具备更强的可行性。	And, because water scarcity is among the top challenges facing the industry, eco-friendly solutions are often more viable than conventional ones.
即将召开的罗马第二届国际营养会议将通过改善政策及增进国际团结为所有人提供制定政治目标加强营养的历史性机遇。	The upcoming Second International Conference on Nutrition in Rome will provide a historic opportunity to galvanize political commitment to enhance nutrition for all through better policies and international solidarity.
美国的反应让中国深感不安，特别是美国所谓的“重返亚洲”或“战略再平衡 ” ， 其潜台词都是遏制中国。	The US response has put China on edge, particularly America’s so-called “Asian pivot,” or “strategic rebalancing,” with its subtext of containing China.
在许多国家，一方面是30~45%的适龄劳动人口失业，闲赋在家，或只能找到兼职工作，另一方面却是企业抱怨在技术到卫生医疗等各个岗位招不到人。	In many countries, 30-45% of the working-age population is unemployed, inactive, or working only part-time. Meanwhile, companies are complaining that they cannot fill open positions in sectors ranging from technology to health care.
（至少在第一个任期内）也没有一位女性特别关注与妇女有关的议程，而研究证实农村妇女的地位在她们治下也缺乏改善。	None was particularly focused on a women’s agenda (at least not in their first terms in office), and studies show that rural women did not fare particularly well under their rule.
今天，中国已成为位居世界第二的经济体，拥有蓬勃发展的制造业和迅速壮大的富裕中产阶级。 当今中国15亿人口中有超过半数居住在城市。	Today, it boasts the world’s second-largest economy, a thriving manufacturing sector, and a rapidly growing, prosperous middle class, while more than half of China’s 1.5 billion citizens now live in cities.
马克龙劳工市场改革背后的逻辑推动了30年来从国际货币基金组织到经合组织的政策经济学家和国际机构的结构改革议程。	The logic behind Macron’s labor-market reforms has driven the structural-reform agenda of policy economists and international institutions ranging from the International Monetary Fund to the OECD during the last three decades.
土耳其、埃及和突尼斯是非常不同的国家，但有一点是相同的，他们都有伊斯兰政府（至少在埃及最新事件之前是如此 ） 。	Turkey, Egypt, and Tunisia are very different countries, but one thing that they share are Islamist governments (at least until recently in Egypt’s case).
自从11月4日以来，美国在欧洲的形象已经大变，而一旦奥巴马接任总统，他的外交风格可能还会巩固这种变化。	America’s image in Europe has changed profoundly since November 4, and the style of Obama’s diplomacy once he becomes president will probably confirm that change.
在最近的保守党年度大会上，首相梅及其内阁成员的讲话表明他们准备追求“硬退欧 ” ， 取缔给英国经济带来巨大好处的贸易安排。	At the recent Conservative Party annual conference, speeches by Prime Minister Theresa May and members of her cabinet revealed an intention to pursue a “hard Brexit,” thereby dismantling trading arrangements that have served the economy well.
安曼 — — 今年3月22日的世界水日有机会凸显出许多国家所面临的严峻现实：淡水供应已日益成为地区和全球事务中一种决定性的战略因素。	AMMAN – This year’s World Water Day, on March 22, provides an opportunity to highlight what in many countries has become a grim reality: The availability of fresh water is increasingly a defining strategic factor in regional and global affairs.
但穆巴拉克却拒绝了这一要求，还声称如果美国国务卿乔治·舒尔茨认为埃及会背叛巴勒斯坦斗争事业的话就一定是“疯了 ” 。	But Mubarak refused, saying that Secretary of State George Shultz was “crazy” if he believed that Egypt would betray the Palestinian cause.
最近，两位JBS高管 — — 乔斯利和韦斯利·巴蒂斯塔（Joesley and Wesley Batista）兄弟因腐败问题被捕，揭开了行业腐败的面纱。	The recent corruption-related arrests of two JBS executives, the brothers Joesley and Wesley Batista, pulled back the curtain on corruption in the industry.
这些益处还累积于相对贫困的工人们，这些工人们缺乏讨价还价的力量来使得老板们提供他们所的确想要、而且需要的养老金。	They also accrue to relatively poor workers who lack the bargaining power to induce bosses to offer the pensions they really want – and need.
如今，中国故技重施，入侵范围包括中国、印度和巴基斯坦三国的边界点 — — 即去年解放军深入其中并导致三周军事对峙的地方。	Now, China is at it again, including near the convergence point of China, India, and Pakistan – the same place last year’s PLA encroachment triggered a three-week military standoff.
为了避免这种结果，只要中国的GDP增长超过经合组织成员国，我们的名义利率也应该相应提高，汇率应该更具弹性，而且必须承受更高的结构性通胀或人民币升值。	To avoid this outcome, as long as China’s GDP growth exceeds that of OECD economies, its nominal interest rates must also be higher, its exchange rate must be more flexible, and it must tolerate higher structural inflation.
70%的印度受访者 — — 相比之下，澳大利亚受访者的这一比例只有21 % — —同意以下说法 ： “ 母亲出去赚钱，孩子就会受罪 。 ”	And 70% of Indian respondents – compared to just 21% of Australian respondents – agreed with the statement: “When a mother works for pay, the children suffer.”
但在试图证明俄罗斯可以克服美国可能采取的任何新的战略防御措施时，普京暴露出他对俄罗斯战略核武库可能会丧失意义的担忧。	But in his attempt to prove that Russia can overcome any new strategic defense measures the US might put in place, Putin betrayed his fear that Russia’s strategic nuclear arsenal could be rendered irrelevant.
除了显而易见的好处，这些收益的重要性还体现在，如联合国儿童基金会最近所指出，一国针对脆弱儿童的社会服务投资的潜在回报，在福利抵达最脆弱群体的情况下，能够提高两倍。	Aside from the obvious benefits, these gains matter because, as UNICEF recently noteda country’s potential return on investment in social services for vulnerable children is two times greater when the benefits reach the most vulnerable.
尽管如此，欧洲央行是正确的：它在不同成员国面临截然不同的货币条件；事实上，欧元区就像是拙劣的固定汇率系统，存在固定汇率系统的所有风险。	Nonetheless, the ECB is right that it is faced with very different monetary conditions in different member states; indeed, the eurozone is akin to a badly working fixed-exchange-rate system, with all of the attendant risks.
也许必须对智力给予一些关注，然而忽略起码是同样重要的认知能力—这一趋势却不合理：正是这种能力支撑起理性的思维和行为。	Perhaps some of this attention to intelligence is necessary, but what is not warranted is the tendency to ignore cognitive capacities that are at least equally important: the capacities that sustain rational thought and action.
在这个世界上已经充斥着太多在缓解区域性贫困方面缺乏成效的发展援助计划，而中国在世界各地逐渐明朗的身影则提供了丰富的机会去重构全球经济援助和资助项目的大局。	In a world weary of the limited effectiveness of most development programs in curtailing endemic poverty, China’s growing role in countries around the world provides ample opportunity to reconstruct the landscape of economic aid and financing.
报告中点预测是：德国24 % ； 日本26 % ； 美国23 % ； 中国16 % ； 印度9 % ； 墨西哥13 % 。	The report’s midpoint predictions are: Germany, 24%; Japan, 26%; the United States, 23%; China, 16%; India, 9%; and Mexico, 13%.
我们是否有政治意愿实施有效控制则是 — — 永远都是这样 — — 另一个问题，很大程度上，这是因为大银行很有权力，并且它们希望影子永不变。	Whether we have the political will to implement effective controls is, as always, another question – in large part because the big banks are very powerful and they would like the shadows to remain as shadowy as they are now.
特别是，EFA可以成立一个债务削减基金（Debt Reduction Fund ） — —由默克尔经济顾问委员会提出并得到德国社会民主党和绿党支持的欧洲偿债协议（European Debt Redemption Pact）改进版。	In particular, the EFA could establish a Debt Reduction Fund – a modified form of the European Debt Redemption Pact that was proposed by Merkel’s Council of Economic Advisers and endorsed by Germany’s Social Democrats and Greens.
他们相信政府干预本身会因为官僚的无能和寻租理论带来代价惨重的失败，私有利益通过这些因素试图使政策向有利于自身利益的方向发展。	They believe that government intervention tends to generate its own costly failures because of bureaucratic incompetence and rent-seeking, whereby private interests try to steer policy to their own advantage.
至于政府债务和不可持续的财政赤字方面，那些警告必须迅速实施紧缩政策否则危机不可避免的算命先生们可能要失望了。	As for government debt and unsustainable fiscal deficits, doom-mongers who warn of an inevitable crisis if belt tightening is not soon imposed are likely to be disappointed.
这并不是说中国令人印象深刻的增长记录不重要 — — 以10%左右的速度连续增长三十年，这绝对是一个历史奇迹。	This in no way detracts from the country’s impressive growth record, which, at about 10% per year for three decades, constitutes a historical miracle.
宗教 — — 其对许多人身份认同的影响力不亚于肤色 — — 应该被归为意识形态还是更加接近于民族仍有待争议。	Whether religion, which for many people establishes their identity as much as the color of their skin, should be classified as ideological, or as something closer to ethnicity, is debatable.
在中国发展高层论坛上，他强调了当前局面与1972年他与时任总统尼克松首次与毛泽东和周恩来会面时的不同。	At the CDF, he stressed how different the situation is now, compared to 1972, when he and then-President Richard Nixon first met with Mao Zedong and Zhou Enlai.
如果伊朗拒绝这个提议或没有忠于自己的承诺，这将使它国际社会中彻底孤立，并且为采取进一步措施提供了有力的依据。	Were Iran to refuse the offer or fail to honor its obligations, it would totally isolate itself internationally and provide emphatic legitimization to further measures.
恰恰由于已经有如此多的情绪被投入到了量化宽松政策之上，因此回复常态所带来的心理冲击可能是极为危险且出乎意料的。	Precisely because so much emotion has been invested in QE, the psychological effects of returning to normalcy are going to be perilous and unpredictable.
加州海岸委员会（California Coastal Commission）甚至在考虑大规模“有管理的撤退 ” ， 让居民远离海岸。	And the California Coastal Commission is even considering a massive “managed retreat” plan to move residents away from the shoreline.
在此之后，最终支撑今天欧盟一体化的构架往往更加注重经济，并任由北约和美国安全保护伞来负责欧洲的领土防御。	After that, the structures of integration that would eventually underpin today’s EU tended to be more economically oriented, and territorial defense was left to NATO and the US security umbrella.
作为总统，他受到了来自改革派的批评，指责他未能抵抗暗中破坏经济改革的多个强力集团，也没能改善伊朗和西方世界的关系。	As president, he faced criticism from reformists for his failure to resist a range of powerful groups that sabotaged economic reform and improvement in Iran’s relations with the west.
目前看来，盖特纳的“压力测试”似乎成功了，因为事实上，股票市场不只是稳定下来而已，像花旗集团和美国银行这样的银行股票的价格，还从最低点上涨了四倍。	So far, Geithner seems to have succeeded in his “tests,” as the stock market has indeed more than stabilized, with prices of bank shares such as Citigroup and Bank of America quadrupling from their lows.
"唱诗班演唱了罗马尼亚和犹太歌曲，所有人都信誓旦旦地表示瓦迪姆虽然戴着犹太小帽，但将会成为罗马尼亚""下一任也是第一位基督教徒总统 "" 。"	"A chorus sang Romanian and Jewish songs and everybody expressed the vow that Vadim would be the ""next and the first Christian President"" of Romania, the yarmulke notwithstanding!"
他们以二十世纪四十年代以来前所未有的比例和父母住在一起，很多人辛苦地做着既无福利也无保障的东拼西凑的临时性工作。	They are residing with their parents at rates not seen since 1940, and many are eking out a living through a patchwork of “gigs” that provide neither benefits nor job security.
格列佛发现自己夹在了两个部落的煮鸡蛋战争中间，其中之一认为应该从尖头一端敲开来吃，另一个则一心认定地只有蛋屁股才是勺子的绝配。	Gulliver finds himself caught in a war between two tribes, one of which believes that a boiled egg should always be opened at the narrow end, while the other is fervent in its view that a spoon fits better into the bigger, rounded end.
相比之下，要记住前总统比尔·克林顿从未向参议院提交过《京都议定书 》 ， 尤其在95名参议员已经签署了反对此议定书的“参议院意见”决议之后。	For perspective, it is worth remembering that former US President Bill Clinton never submitted the Kyoto Protocol to the Senate, not least because 95 senators had signed on to a “sense of the Senate” resolution against it.
不过正如共和党人指出的那样，西欧国家的生活水平平均低于美国30 % ； 欧洲也面临着经济增长放缓，高失业率和不断紧绷的社会压力。	But, as Republicans point out, Western Europe’s standard of living is 30% lower than that of the US, on average; Europe also faces slower growth, higher unemployment, and heightening social tensions.
在现实中，由于大部分人类DNA都有着共同的晚近非洲起源，因此所有的活着的人类可以视为同等“现代 ” 。	In reality, given that most human DNA shares recent African origins, all living humans should be considered equally “modern.”
伦敦—一个问题主导了今年国际货币基金组织（IMF）的秘鲁年会：世界刚刚把上一场金融危机平息下去，中国经济减速会引发一场新的金融危机吗？	LONDON – One question has dominated the International Monetary Fund’s annual meeting this year in Peru: Will China’s economic downturn trigger a new financial crisis just as the world is putting the last one to bed?
而亚洲评论家批评对冲基金动摇了地区金融市场，而国际货币基金组织（IMF）开除的药方几乎将病人置于死地。	Asian commentators, for their part, blamed hedge funds for destabilizing regional financial markets and the International Monetary Fund for prescribing a course of treatment that nearly killed the patient.
