source_zh	target_en
另一部分则来自脱媒 — — 银行、在线零售以及一部分政府服务不再需要中介 — — 这只是其中的几个例子。	Another important part is disintermediation – the elimination of intermediaries in banking, online retail, and a host of government services, to name just a few affected areas.
事实上，中国越是公开接受市场资本主义就越是倒向民族主义，因为其领导人为巩固政治合法地位需要用某种理论来取代马克思主义教条。	In fact, the more openly China has embraced market capitalism, the more nationalist it has become, encouraged by its leaders’ need for an alternative to Marxist dogma as a source of political legitimacy.
自大衰退以来，复苏速度只有常规周期性反弹的一半 — — 考虑到2008—09年间的巨大萎缩程度，复苏速度的萎靡尤其令人不安。	The pace of recovery since the Great Recession has been running at half that of normal cyclical rebounds – all the more disturbing given the massive size of the contraction in 2008-09.
但9·11带给我们最重要的教训莫过于在任何自由社会中都会有一些人会滥用自己的自由并造成极大破坏，尤其是在这些行为背后的动机都自相矛盾之时。	But the main lesson of 9/11 is that in any free society a tiny number of people can exploit their freedom and do vast damage, especially when the underlying motivation is incoherent.
虽然美国和欧洲从减贫和善政的角度来促进贫困国家发展，但中国却将支持基础设施发展作为其产业政策的组成部分而放在更高的优先级。	Whereas the US and Europe approach development from a poverty-reduction and good governance standpoint, China places a higher priority on supporting infrastructure development as part of its industrial policy.
平均而言，新兴市场经济体排名低于发达经济体，但一些新兴市场经济体 — — 包括摩洛哥、印度、巴西、沙特阿拉伯和中国 — — 自20世纪90年代以来排名大幅上升。	On average, emerging market economies rank lower than advanced economies, but several emerging market economies – including Morocco, India, Brazil, Saudi Arabia, and China – have improved their ranking significantly since the mid-1990’s.
没有至少在欧元区成员国之间协调的共同的经济和金融政策，那么共同货币和欧盟的凝聚力-事实上，这两者本身的存在-也会陷入前所未有的危险境地。	Without common economic and financial policies, coordinated at least between the members of the euro zone, the cohesion of the common currency and the EU – indeed, their very existence – are in unprecedented danger.
当两国方案有效时，以色列却未能趁机把握住这个地缘政治机会，而作为以色列的友人，我对其他大多数友人的无所作为而感到震惊。	As a friend of Israel, I am surprised that more of us are not calling on the country’s leaders to seize the brief geopolitical opportunity of a viable two-state solution, while the offer remains on the table.
但是，它并没有为解决以色列和哈马斯争议背后的基本问题带来任何进展，也没有为从一开始刺激最近的冲突爆发的环境带来任何改变。	It did not, however, bring about any progress toward resolving the outstanding issues underlying the dispute between Israel and Hamas, or change the conditions that spurred the latest conflict in the first place.
中东已经陷入了前所未有的动荡，这是地方叛乱和现实的结果，也是15年来美国为了影响中东的未来一开始用力过猛，随后又做得太少的结果。	The Middle East is already suffering unprecedented instability, the result of local rivalries and realities, and of 15 years during which the US arguably first did too much and then too little to shape the region’s future.
欧洲央行于2013年进行的欧��区家庭财政状况研究显示，在2010年 — — 皮克提研究的最后一年 — — 处于平均值上的意大利家庭的财富比对应的德国家庭多出41 ％ 。	A 2013 study of household finances in the eurozone, conducted by the European Central Bank, showed that in 2010 – the last year in Piketty’s research – the average Italian household was 41% richer than the average German household.
所有的一切来源于精湛的技术 — — 技术上和社会学上的 — — 通过卫星的联结，利用远程通讯技术将专业的医疗服务提供出来。	All this comes from carefully acquired experience – technical and sociological – with delivering expert medical advice through teleconference facilities, aided by satellite links.
60%多肥胖人群生活在发展中国家，发展中国家的快速工业化和城市化啊提高了收入，因此也提高了卡路里摄入。	More than 60% of the world’s obese people live in developing countries, where rapid industrialization and urbanization are boosting incomes and therefore calorie intake.
但是一个自由社会应该允许人们进来，并且制定在何时他们应该被拒之门外的例外条件，而不是不让人们进来，而制定在何时他们应该被允许进来的例外条件。	But a liberal society will allow people in and make exceptions for conditions under which they must be kept out, rather than keeping people out and making exceptions for when they should be allowed in.
与此同时，许多新兴市场都难以应对资本流动的突然激增，这些资金中也只有很少的一部分转化为固定资产投资。	At the time, many emerging markets had a hard time managing the sudden surge of capital flows. Very little of it went to fixed investment.
经济学家泰勒·科文（Tyler Cowen）认为发展中国家可以从创新由发达经济体向下渗透的过程中获益：它们可以以低廉的价格消费各种新产品。	The economist Tyler Cowen has suggested that developing countries may benefit from the trickle-down of innovation from the advanced economies: they can consume a stream of new products at cheap prices.
样本是已故的保罗·萨缪尔逊（Paul Samuelson）1966—1973年间为《新闻周刊 》 （ Newsweek）杂志撰写的每周专栏。	The sample is of the late Paul Samuelson’s weekly columns for the magazine Newsweek from 1966-1973.
“欧洲仍是美国不可分割的第一伙伴 ， ” 他说 ， “ 如果你们不介意我有些专横的话，我相信我们也仍是你们不可分割的伙伴 。 ”	“Europe remains America’s indispensable partner of first resort,” he declared. “And, if you forgive some presumptuousness, I believe we remain your indispensable partner.”
因此当他不久前在柏林举行的一次私人会议上说出“行驶在相撞轨迹上的没有驾驶员的列车”时，所有利益相关方或许应当为出乎意料的事态发展做好准备。	So when he speaks of “trains with no drivers that seem to be on a collision course,” as he recently did at a private meeting in Berlin, interested parties should probably prepare for unwanted developments.
爱尔兰在该年实现的惊人 GDP 增长实际上是由于跨国企业将某些经济收益 — — 因知识产权产生的回报 — — 在其总体会计中“挪了个位置 ” 。	In Ireland’s case, its single year of astonishing GDP growth was due to multinational corporations “relocating” certain economic gains – namely, the returns on intellectual property – in their overall accounting.
“ parapolítica ”或“ paragate ”披露的消息似乎确认了另外一种疑惑：准军事力量和贩毒卡特尔之间的界限与民兵武装和贩毒卡特尔之间一样，差别可谓是微乎其微。	The parapolítica or paragate revelations seem to confirm another suspicion as well: the distinction between the paramilitaries and the drug cartels, like that between the guerrillas and the cartels, is a nuanced one.
但当今世界这样的后果或许更为温和，但却同样令人忧虑：我们面临着团结的丧失、民族狭隘情绪的回归和更大范围的政治极端主义。	In today’s world, the consequences may seem more benign, but they are no less worrisome: a loss of solidarity, a return to nationalist insularity, and greater scope for political extremism.
美联储为何能在美国国际领导力持续低迷的时期取得无与伦比的成就？ 原因很简单：尽管美国经济十分萎靡，并且美国政治因为两极分化而几近瘫痪，但美元需求仍在。	The explanation for the Fed’s exceptional role in the context of otherwise anemic American international leadership is simple: though the US economy is weak, and American politics is polarized to the point of paralysis, the dollar is still in demand.
英国政府坚持，它能够解决边界问题，方法是保持与欧盟关税规则紧密一致，并部署目前尚未开发出来的关税监控技术 — — 也就是说，英国将依靠魔法来解决边界问题。	For its part, the UK government insisted that it can address the border issue by remaining in close alignment with EU customs rules and deploying customs-monitoring technologies that have yet to be invented – which is to say, by magic.
最重要的是，该报告不仅仅是美国面临持续经济、政治和社会挑战的记分牌，它还是紧急呼叫，要求政府和企业采取更集中的矫正措施。	After all, the report is much more than a scorecard on America’s performance in confronting a persistent economic, political, and social challenge; it is also an urgent call for a more focused corrective effort involving both government and business.
降息空间用完后，美联储不得不转向信用周期的量化手段 — — 给僵尸消费者已经崩溃的经脉注入大规模流动性。	Having run out of basis points to cut from interest rates, the Fed has turned to the quantity dimension of the credit cycle – injecting massive doses of liquidity into the collapsed veins of zombie consumers.
食品不安全和气候变化等全球问题威胁着全世界人民的生活，游牧的生活方式具有保护和拯救数百万人生命的潜力。	With global problems like food insecurity and climate change threatening livelihoods around the world, nomadic and pastoral lifestyles have the potential to protect and sustain millions of people.
2014年，时任欧盟发展专员安德里斯·皮尔巴格斯报告总值为21亿欧元（合22亿美元）的拨款“从2007年来已在226个项目中实现了约407亿欧元的杠杆效果 。 ”	In 2014, then-EU Commissioner for Development Andris Piebalgs reported that grants worth €2.1 billion ($2.2 billion) had “achieved an estimated leverage of €40.7 billion in 226 projects since 2007.”
当然，过去五年中在西班牙，意大利，法国以及（在较小程度上）德国失去了大批选民的传统中右翼和中左翼党派将重新重试站稳脚跟。	Of course, the traditional center-right and center-left parties – which have lost a large share of the electorate over the last five years, particularly in Spain, Italy, France, and, to a lesser extent, Germany – will try to regain their own footing.
即使在大堡礁的最北沿 — — 那里与海岸开发等人类压力距离足够远，因而能够保证珊瑚的健康 — — 珊瑚死亡比例更是高达惊人的50 % 。	Even in the far northern reaches of the Reef, long at a sufficient distance from human pressures like coastal development to preserve, to a large extent, coral health, a staggering 50% of the coral has died.
一位BBC记者驾驶一辆电动Mini轿车从伦敦开往爱丁堡（距离778公里 ） ， 途中八次停下充电 — — 每次至少需要六小时。	A BBC reporter drove the 778 kilometers (484 miles) from London to Edinburgh in an electric Mini, and had to stop eight times to recharge – often waiting six hours or more.
结果许多金融资产变得如此脆弱，以致一点情绪的波动都难以承受，而这种情况将持续到实际利率接近更“正常”的长期水平为止。	As a result, many financial assets have become vulnerable to even minor shifts in sentiment, and this will continue until real interest rates approach more “normal” long-run levels.
但是现在，随着北朝鲜销毁了其核项目的主要设施，国际谈判似乎起作用了，对李明博对北朝鲜采取强硬态度的支持率比他在就职的时候预期得要低。	But now, with the North’s destruction of key elements of its nuclear program, international negotiations appear to be bearing fruit, and Lee’s tougher stance has gained less approval than might have been anticipated when he came to office.
而在减少美国国内不平等状况的口号下，民主共和两党的总统候选人们很可能令发展中国家中数以亿计的极度贫困人口晋身中产阶层的梦想最终破灭。	In the name of reducing US inequality, presidential candidates in both parties would stymie the aspirations of hundreds of millions of desperately poor people in the developing world to join the middle class.
在疾病方面比，它们有时愿意拿钱出来减缓或遏制艾滋病、疟疾和埃博拉等流行病的传播，这样既可拯救生命又能防止疾病扩撒到自己的国家。	When it comes to disease, they have at times been willing to invest to slow or stop epidemics like AIDS, malaria, and Ebola, both to save lives and to prevent the diseases from coming to their own countries.
戈登教授还指出美国更极端的气候-更寒冷的冬天（除了佛罗里达和加利福尼亚）和更炎热的夏天（除了华盛顿、俄勒冈和加利福尼亚 ） - -必然使取暖和制冷的支出增加。	Professor Gordon also points out that America's more extreme climate - colder winters (save in Florida and California) and hotter summers (save in Washington, Oregon, and California) - must spend more on heating and cooling.
如果没法解决储蓄问题，中国在美国多边贸易失衡中所占的份额只会被重新分配给其他国家 — — 而且成本很可能会更高。	Without fixing the saving problem, the Chinese share of America’s multilateral trade imbalance would simply be redistributed to other countries – most likely to higher-cost producers.
更雄心勃勃的是，莫迪政府不遗余力地推行向所有国内居民颁发与其生物识别信息相关的“唯一身份证号码 ” （ Aadhaar）的覆盖计划。	More ambitiously, Modi’s government has expanded the reach and scope of India’s scheme to issue to all residents a “unique identification number,” or Aadhaar, linked to their biometrics.
我们只关注个别自由贸易协定 — — 不管是草案还是已经存在的协定 — — 或聚焦于对移民关闭国家边境，这就是见指不见月。	By focusing on individual free-trade agreements, whether proposed or already existing, or on closing national borders to immigrants, we are looking at the finger and missing the moon.
为了纠正印度的航向，巴苏呼吁政府发展政策要注重卫生、教育和医疗旅游等具体部门，并加大力度吸引资本投资。	To right the Indian ship, Basu calls on the government to focus its development efforts on specific sectors such as health, education, and medical tourism, and to do more to attract capital investment.
这样一来，小布什和奥巴马政府的做法与英国政府采取的政策以及美国早期成功金融救助的例子形成了鲜明对比。	The approach of the Bush and Obama administrations stands in stark contrast both to the policy followed by the British government, and to earlier examples of successful financial bailouts in the United States.
这不仅帮助它们更有效地捍卫自身利益，也让它们能够在国际危机管理（如2011年保护利比亚平民）中起到更活跃的作用。	While this helps them to defend their own interests more effectively, it also allows them to play a much more active role in international crisis management, such as the protection of civilians in Libya in 2011.
中国联合俄罗斯、巴西和南非成立了新开发银行（New Development Bank ） ， 并将总部设在了上海。	China joined Russia, Brazil, India, and South Africa in establishing the New Development Bank, to be based in Shanghai.
首先，观念决定了政治精英如何定义自己和他们所追求的目标 — — 金钱、荣誉、地位、掌权时限，或仅仅是青史留名。	First, ideas determine how political elites define themselves and the objectives they pursue – money, honor, status, longevity in power, or simply a place in history.
法国的经济政策是站不住脚的，也就是说，必须从根本上改变这些政策的主要决定因素 — — 欧洲货币联盟和奥朗德的施政手段。	France’s economic policies are untenable, meaning that both of the main determinants of those policies, the EMU and Hollande’s approach, must change radically.
政府已经“减肥”了几十年，如今减无可减：联邦政府就业占总人口的百分比比30年前里根总统的小政府时代还要低。	Decades of “cutting the fat” in government has left little to cut: federal government employment as a percentage of the population is lower today than it was in the era of small government under President Ronald Reagan some 30 years ago.
（ “ 紧缩”一词在我和莱因哈特（Carmen Reinhart）2009年关于金融危机史的著作中一次也没有出现过。	(The word “austerity” does not appear once in my 2009 book with Carmen Reinhart on the history of financial crises.)
但是，尽管新的欧洲银行监管局（European Banking Authority）当机立断，出台并协调所需要的措施，欧洲方案仍然需要将全欧洲的外国银行支行网络纳入考虑范围。	Yet, despite valiant attempts by the new European Banking Authority to mandate and coordinate the measures that are needed, a European solution must take account of the network of foreign subsidiaries across Europe.
在过去六年里，普京政府鼓励对私营部门的国防公司进行国有化并且将它们合并成为大型的、垂直领导的国家控制的控股公司。	Over the last six years, the Putin administration has encouraged the nationalization and consolidation of private-sector defense firms into large, vertically integrated, state-controlled holdings.
亚特兰大 — — 虽然世界多数国家都在忙着拆除压迫者的纪念碑，但俄罗斯的前进方向却恰恰相反，为以专制主义而闻名的中世纪军阀修筑雕像。	ATLANTA – While much of the world is busy dismantling monuments to oppressors, Russians are moving in the opposite direction, erecting statues to medieval warlords who were famous for their despotism.
然而，近年来教育支出却稳步下降，从2001到2002年度占国民生产总值的4%下降到2002到2004年度的3.8 % ， 2004到2005年度则降到3.5 % 。	However, recent years have witnessed a steady decline in educational spending, from 4% of GDP in 2001-02 to 3.8% in 2002-04 and 3.5% in 2004-05.
在这样的背景下，默克尔坚持必须通过修订欧盟条约 — — 这需要成员国进行公投 — — 成立马克龙所提出的的欧洲货币基金组织实质上直接说“不 ” 。	In this context, Merkel’s insistence on the need to amend the Treaty on the European Union – which would require referenda in the member states – to establish Macron’s proposed European Monetary Fund is a barely hidden way of saying “Nein.”
或许在几十年后该地区的国家会发展出一套推进财政一体化的体制，例如类似欧盟现在正在创设的那种单一银行监管机构。	Perhaps, in a few decades, the region’s countries will develop institutions to promote financial integration, such as a single bank supervisory agency of the type that the European Union is now creating.
与此相对的是个人储蓄率跌至1 % ， 且收入较低的80%美国人每年的消费额是他们的收入的110 % 。	Instead, the personal saving rate plunged to 1%, and the bottom 80% of Americans were spending, every year, roughly 110% of their income.
因此他领导的政府尽力通过修改司法程序的法律，设法巩固公共电视台（政府控制）和他所有的电视台的双头垄断地位，费尽心思去制定一部对其政党有利的离奇的新选举法。	Hence his government’s efforts to pass laws changing judicial procedures, or to consolidate the duopoly of public (government-controlled) television stations and his own, or to concoct a bizarre new electoral law favorable to his coalition.
拜美联储紧缩的可能速度和规模所赐，这一次的这一收益应该规模更小、实现更晚，但储蓄所获得的利息将让家庭收入迈向正确的方向：增加。	Although this time, the gains presumably will be smaller and slower to arrive, owing to the likely pace and extent of Fed tightening, interest paid on savings will move household income in the right direction: up.
哥伦比亚政府为每张教学补助金券支出的费用比它原先在每位学生身上的花费每年多出24美元，但是教学补助金券提高了孩子上学的出勤率和学习成绩。	Each voucher cost the Colombian government $24 a year more than its previous education spending per student, but the vouchers increased attendance rates and test scores.
换句话说，10年前美国引擎足以驱动全球经济，而未来10年内随着新兴市场国家中产阶层消费力的不断增强，它们将最终占据这一角色。	Put another way, ten years ago the US engine could drive the world economy, and ten years from now the emerging-market countries stand to take over that role, particularly given the rising purchasing power of their middle classes.
但是，当他还在参与发展问题的辩论之计，他就会经常提醒世人，任何具有采取全面项目能力的国家从一开始就不是欠发达国家了。	But when he was still involved in development debates, he would frequently remind his contemporaries that any country that had the capacity to undertake comprehensive programs would not be underdeveloped to begin with.
但再无冰块漂浮的北冰洋并不仅仅是全球暖化的表象，它们也将是进一步暖化的成因：须知冰和雪都是可以反射太阳光线的。	But ice-free arctic waters are more than a symptom of global warming. They are themselves a cause of further warming: ice and snow reflect the sun’s rays.
这样的教训已经不是新鲜事：罗伯特·穆加贝在津巴布韦的所作所为十分相似，并因此带来了同样的灾难性后果。	And the lesson is not new: Robert Mugabe did something similar in Zimbabwe, with similarly catastrophic consequences.
2018年初，中国停止其经济刺激政策时，国际货币基金组织、欧洲央行和其他预测机构仍乐观地预测中国经济将实现高增长率，尽管全球经济增速正在迅速放缓。	The latest cycle has been no different. In 2017, Chinese policy stimulus spread through the world, leading to the celebration of a “synchronous upsurge.”
以退休基金、投资基金和对冲基金为首的股东给公司施加强大的压力榨取股利、使用基于表现的将近诱使高管支持他们所偏好的政策。	Gathered into pension, investment, and hedge funds, shareholders can place considerable pressure on companies to extract dividends, using performance-based bonuses to gain executive support for their preferred policies.
事实上，看似过时的技术，如语音和文字短信，可以成为对预期用户极为有用的工具，远比最新APP或（比如）纳米技术的尖端创新更有用。	In fact, seemingly outdated technologies like voice and text messages can be far more useful tools for the intended users than the latest apps or cutting-edge innovations in, say, nanotechnology.
用波兰历史学家及政治家杰瑞马克(Bronislaw Geremek)的话，1945年1月27日解放奥斯维辛集中营是为今天欧洲打下基础的一个重要时刻。	In the words of the Polish historian and statesman Bronislaw Geremek, the liberation of Auschwitz on January 27, 1945, has to be seen as one of the founding moments of today’s Europe.
但当今全球的储蓄并不是“过多 ” ， 而是储蓄额高到了足够的程度，以至于以实际利率来衡量的收益要比以前低很多了。	It is not that there is “too much” saving around the world today, but that the amount of saving has been high enough that returns, as measured by real interest rates, are a lot lower than they once were.
坦率地说，有洞见的分析有其用处，但如果没有围绕共同价值观和目标的广泛的社会和政治一致，就不会有变化发生 — — 而这正是当今许多国家缺少的东西。	To put it bluntly, insightful analysis has its uses, but change will not happen without a widespread social and political convergence around shared values and objectives – something that is sorely missing in many countries today.
而世界仍在等待美国实施IMF的2010年改革。 这项改革将加强中国和其他新兴大经济体在IMF治理结构中的地位。	And the world is still waiting for the US to implement a 2010 reform of the IMF that would strengthen the position of China and other large emerging economies in the institution’s governance structure.
请注意，上述两个阵营的人对这个观点达成了共识：即全球储蓄失衡 — — 美国的低储蓄和中国及其他新兴市场的高储蓄 — — 使美国人过上一种本身无法承受的生活，这对经济危机的发生起到了关键作用。	Note the one thing on which members of both camps agree: the global savings imbalance – low savings in the US and high savings in China and other emerging markets – played a key role in the crisis by allowing Americans to live beyond their means.
揭露移民方面的错误 — — 比如，大多数移民非法入境或移民导致现有工人失业 — — 是一个良好的开端。	Debunking the myths about migration – that most immigrants enter unlawfully, for example, or that immigration displaces existing workers – would be a good place to start.
新奇之处 — — 亦是令人痛苦之处 — — 在于发展中经济体的低生产率部门没有在衰落，相反，在许多国家，它们还在扩张。	What is new – and distressing – is that developing economies’ low-productivity segments are not shrinking; on the contrary, in many cases, they are expanding.
事后来看，这便是众所周知的“格林斯潘看跌期权”的原型。 格林斯潘看跌期权是指美联储为了阻止危机之后发生金融市场混乱而进行大规模流动性注入。	In retrospect, this was the template for what became known as the “Greenspan put” – massive Fed liquidity injections aimed at stemming financial-market disruptions in the aftermath of a crisis.
我们争取新闻出版自由的抗争始于1999年，那时我们刚刚创刊不久，报纸名字还叫《Oragir 》 （ 《日报 》 ） 。	For us the battle for press freedom began in 1999, soon after founding our newspaper, then named Oragir (Diary).
不过，近来关于这两大经济体铺天盖地的反复报道似乎已经令一些站不住脚的表象变成了人们的常识，结果两国内部的真实情况反倒被忽视了。	But some dubious assertions have, through constant repetition in recent, often breathless, accounts about the two economies, become part of conventional wisdom. Much of what really goes on inside these two large countries is often left out.
自2000年那次会议以来，大多数国家所已作出的努力，都没有达到对它们的要求，而现在离2015年只有6年的时间了。	Since that meeting in 2000, the commitments made by most nations have fallen short of what is required, and 2015 is now only six years away.
项目的主题是收集了众多（70多种）因为某种遗传错误而导致的很难弄懂的疾病。 这种遗传错误发生在蛋白质和脂类上化学添加糖成分的细胞结构上。	The topic was an obscure but large collection (more than 70) of diseases caused by a specific type of genetic error – one that takes place in the machinery of cells that chemically attaches sugars to proteins and lipids.
撒切尔夫人是第一个认识到英国在服务业 — — 不仅包括金融，也包括法律、会计、媒体、建筑、制药研究等 — — 方面的专长意味着成为欧盟单一市场成员至关重要的人。	Margaret Thatcher was the first to realize that Britain’s specialization in services – not only finance, but also law, accountancy, media, architecture, pharmaceutical research and so on – makes membership in the EU single market critical.
至少，从目前情况看，似乎成本极低的难民流入俨然已成为某种“危机”的G7将继续帮助M7走上崛起的道路。	For now, at least, it seems that the G-7 – for which an easily affordable influx of refugees has somehow become a “crisis” – will continue to aid the M-7’s rise.
类似地，尽管Case-Shiller美国房价指数在2013年3月累计同比增长10.2 % ， 但仍比2006年峰值低了28 % 。	Similarly, while the Case-Shiller index of US home prices is now up 10.2% over the year ending March 2013, it remains 28% below its 2006 peak.
但与智利更为两级分明的邻国如阿根廷、玻利维亚和委内瑞拉相比，政策辩论的范围相对狭窄，态度也更加温和。	And yet the range of the policy debate is much narrower, and the tone more amiable, than is the case in Chile’s more polarized neighbors, such as Argentina, Bolivia, and Venezuela.
我们必须考查实际利率在10或20年前高出许多的原因，并思考其内涵。 我们还必须从更广泛的历史中考查资产价格及其与实际利率的关系。	We have to look at the reasons that real interest rates were so much higher 10 or 20 years ago, and think about what that means, and we also have to look at the broader history of asset prices and their relation to real interest rates.
报道透露考纳茨基当时的俄国之行曾由波兰智囊团欧洲地缘政治分析中心（ECGA）创始人皮斯科斯基陪同，皮斯科斯基目前在波兰遭到拘禁，即将面临为莫斯科开展谍报工作的指控 。 ”	Kownacki was accompanied on that trip, according to the report, by “Mateusz Piskorski, the founder of a Polish think tank, the European Centre for Geopolitical Analysis (ECGA) who is now in detention in Poland, facing charges of spying for Moscow.”
但所有这些开放性和破坏性本应使我们更加富有，而那些先进国家本可以出台政策以确保这些好处能被广泛分享。	But all of this openness and disruption were supposed to make us richer, and the advanced countries could have introduced policies to ensure that the gains were widely shared.
国会预算办公室预测，2020年联邦医疗保险（Medicare）和医疗补助（Medicaid，两者分别是针对老人和穷人的政府医疗计划）支出将2010年所预测的水平低大约15 % 。	Already, the Congressional Budget Office projects that spending in 2020 for Medicare and Medicaid (the government health-care programs for the elderly and the poor, respectively) will be roughly 15% below the level projected in 2010.
基于对CNVs 的识别和特性的更多研究，我们可以预想到更多地了解基因改变、疑难杂症和人类适应性之间的关系。	Indeed, as studies continue to identify and characterize CNVs, we anticipate achieving a better understanding of the relationship between these genetic variations, complex diseases, and human adaptability.
多年来，国会对国内改革从中作梗，而如今世界正在考虑唐纳德·特朗普（Donald Trump）在11月的总统选举中获胜会带来什么后果。	For years, Congress has been gridlocked on domestic reforms, and now the world is contemplating the consequences of a victory by Donald Trump in November’s presidential election.
短期后果是2008年开始的信用动荡对严重依赖银行的欧洲经济体造成的影响要严重得多，也更加长期，因为银行削减了贷款以维持和重塑资本比率。	The short-term consequence was that the credit crunch that began in 2008 had a more serious and longer-term impact on Europe’s heavily bank-based economies, as banks curtailed lending to preserve and rebuild their capital ratios.
当前的经济僵局十分危险，因为金融市场可能对此产生负面反应，且推迟解决财政赤字问题意味着国民债务会继续攀升。	The current economic stalemate is troubling, because financial markets could react adversely, and because delays in addressing the fiscal deficit means a higher national debt.
尽管如此，阿罗的不可能定理最终在研究民主要求什么的问题上扮演了巨大的建设性角色，这一问题远远超过了点算票数的范围（尽管这也很重要 ） 。	Nonetheless, Arrow’s impossibility theorem ultimately played a hugely constructive role in investigating what democracy demands, which goes well beyond counting votes (important as that is).
俄罗斯让重要地区行动方在核不扩散和打击恐怖主义等问题上有了屈从于美国压力之外的选择，这导致美国的外交局面大大复杂化了。	By giving key regional actors alternatives to bowing to US pressure on issues like nuclear non-proliferation and the fight against terrorism, Russia’s recent maneuvers have complicated American diplomatic efforts considerably.
在去年十二月，哈马斯领导的加沙巴勒斯坦政权总理伊斯玛尔·哈尼耶（Ismail Haniyeh）对地中海地区展开了访问，途径突尼斯，开罗和伊斯坦堡。	In December, Ismail Haniyeh, Prime Minister of the Hamas-led Palestinian Authority in Gaza, embarked on a tour of the Mediterranean that included stops in Tunis, Cairo, and Istanbul.
但是，在一篇最近的报纸评论中，普金提出了显而易见的一个问题：巴沙尔政权在国际社会的眼皮底下公然使用化学武器的动机是什么？	But, in a recent newspaper commentary, Putin raised a question that has surely occurred to others: What were the regime’s motives in using chemical weapons in the glare of international publicity?
我们生活在民主国家的人不会接受恐吓放弃平衡温和的信念，因为我们理解多数社会某些深层次的东西：即生存与死亡相比我们总是选择生存。	Those of us who live in democracies will not be terrorized into discarding our sense of balance and moderation, because we understand something profound about most societies: life always wins over death.
类似地，互联网公司在内容传递网络和互联网交换点方面的投资让它们能够让自己的信息流更加接近消费者，交给伦敦、巴黎和法兰克福等地的欧洲通信公司。	Likewise, Internet companies’ investments in content-delivery networks and Internet exchange points enable them to carry their own traffic close to consumers, handing it off to EU telecoms in places like London, Paris, and Frankfurt.
德国对它的纳粹历史所留下的地理政治权力并不感兴趣，只要欧洲自由贸易联盟允许它成为欧洲经济强国，德国就会站在法国身后支持它的野心。	Not interested in geopolitical power – a legacy of its Nazi past – Germany was content to back France’s ambitions as long as the Common Market allowed it to be Europe’s economic powerhouse.
目标必须是达成涵盖主要问题的双赢协议，包括巴勒斯坦人和库尔德人地位，并在叙利亚和伊拉克为可行政治解决方案创造条件。	The goal must be to reach a grand bargain that takes into account the major issues dividing the region, including the status of the Palestinians and Kurds, and creates conditions for viable political settlements in Syria and Iraq.
印度，喀拉拉邦－从本月开始，当印度选民走向投票站选举新一届国会的时候，人类历史上规模最大的民主选举活动就开始了。	KERALA, INDIA – Beginning this month, the largest exercise of the democratic franchise in history will take place, as India n voters head to the polls to elect a new national parliament.
边境调节税将破坏公司实现劳动力和资本配置效率最大化的能力 — — 这是离岸化的主要动机 — — 从而给美国和全球经济带来巨大的福利损失。	By undermining companies’ capacity to maximize the efficiency of labor and capital allocation – the driving motivation behind offshoring – the BAT would produce large welfare costs for the US and the global economy.
但即便法英合作最终未能落到实处（须知实施条约所要客服的挑战不可胜数 ） ， 对其他国家也能起到激励作用。	Still, French-British cooperation if it does take on real substance could be an inspiration to others, though the challenges to making the agreement viable are formidable.
相反，它们包含简短的视频教程、在实际场景中练习概念的互动讲解以及为学生提供有价值反馈的测验和同伴评估。	Rather, they comprise short video tutorials, interactive activities to practice concepts in realistic scenarios, and quizzes and peer assessments that provide valuable feedback to students.
在中国的反对升级后，总理莫迪的政府重申其尊重“一个中国”政策，敦促中国政府不要制造“人为争议 ” 。	And, in the face of China’s increasingly intemperate fulminations, Prime Minister Narendra Modi’s government reiterated its respect for the “One China” policy, urging China’s government not to generate “artificial controversies.”
人类唯一的希望是，对于气候变化、食品供应、可持续性能源、水资源缺乏和贫困这些巨大的挑战，人类能达成世界范围内的共识，而这些共识可以取代极端主义的恶性循环。	Humanity’s only hope is that the vicious circle of extremism can be replaced by a shared global understanding of the massive challenges of climate change, food supplies, sustainable energy, water scarcity, and poverty.
他还作证说减税比提高支出更能将盈余控制在一定的规模，但同时它也有相当的不确定性，因此任何有可能使我们重回财政赤字时代的减税政策都应该取消。	He also testified that tax cuts are better than spending increases to keep surpluses from growing too large, but that uncertainty is enormous, so that any tax cuts should be canceled if they threatened to bring us back to an age of deficits.
1944年的布雷顿森林会议上，两个人和他们的观点发生了碰撞：美国总统罗斯福的代表哈里·德克斯特·怀特（Harry Dexter White）和代表衰落的大英帝国的约翰·梅纳德·凯恩斯。	The 1944 Bretton Woods conference featured a clash of two men and their visions: Harry Dexter White, President Franklin Roosevelt’s representative, and John Maynard Keynes, representing a fading British Empire.
蒸汽机和棉纺厂等新技术开启了首次工业革命，城市化、大众教育和机械化农业等历史性的社会政治发展随之应运而生。	New technologies such as the steam engine and the cotton mill launched the First Industrial Revolution, which was accompanied by historic sociopolitical developments such as urbanization, mass education, and mechanized agriculture.
在向巴厘岛参会的财政部长和央行行长们提交的报告中，该小组指出各国既得到国际资本流的好处，又不必承担市场波动过度和危机的风险应该是可能的。	In a report submitted to the finance ministers and central bank governors gathered in Bali, the group argues that it should be possible for countries to benefit from international capital flows without risking excessive market volatility and crises.
建设能够管理传染性疾病、同时也能提供优质癌症护理服务的医疗保健系统需要在时间、金钱和专业知识方面进行巨大的投入。	Building health-care systems that are capable of managing infectious diseases, while also providing quality cancer care, requires a significant investment in time, money, and expertise.
