source_zh	target_en
而今天的法律却只允许掌握基本知识和技术的大学和企业从中受益，而提供人体组织的患者也许根本得不到补偿。	Today’s laws, however, allow only universities and industry, which supply basic knowledge and technology, to profit from their contributions; patients, who supply tissue, may not be compensated.
一度位居国际大行排行榜榜首苏格兰皇家银行（ Royal Bank of Scotland ）这样一棵大树，也正受欧盟委员会竞争总署（ Directorate General for Competition ）的修剪。	Institutions such as Royal Bank of Scotland, which for a time in 2009 headed the list of the world’s largest international banks, are being pruned by the EU’s Directorate General for Competition.
尽管取得了如此出色的表现，雅罗斯瓦夫·卡钦斯基的法律与正义党仍然在波兰2015年议会选举中成功击败了公民纲领党。	Despite this strong performance, Jarosław Kaczyński’s Law and Justice (PiS) party resoundingly defeated PO in Poland’s 2015 parliamentary elections.
在朝鲜问题上，特朗普的方针更加鲁莽，他威胁说，如果朝鲜不同意放弃核计划，美国将“彻底摧毁”这个国家。	In the case of North Korea, Trump’s approach is even more reckless, threatening that the US will “totally destroy” the country if it does not agree to abandon its nuclear program.
如今，债务让发达国家难以回归2008年前的增长率，更不用说重塑大衰退不发生情况下GDP所能达到的水平了。	Today, debt is making it difficult for developed countries to resume pre-2008 growth rates, let alone restore the levels of GDP that would have been attained if the subsequent Great Recession had not happened.
以2014年西非埃博拉疫情为例：尽管在应对疟疾方面，支持项目和基础设施准备得十分充分，但各国对于处理新的卫生挑战几乎束手无策。	Consider the 2014 Ebola outbreak in West Africa: despite ample support programs and infrastructure focused on confronting malaria, countries were not even remotely prepared to handle a new health challenge.
某些现任中情局官员仍坚持强调美国“强化审讯”计划（该计划已被奥巴马勒令停止）的价值，尽管参议院报告的结论是所采用的技术并没有产生任何有价值的情报。	For their part, some current CIA officials continue to insist on the value of America’s “enhanced interrogation” program (which Obama halted), despite the Senate report’s conclusion that the techniques it employed yielded no valuable intelligence.
这一手段在过去已经进行了尝试，也只在2002年失败过一次，当时阿根廷被迫在其外债上实施违约并打破维持了10年的阿根廷比索对美元1:1汇率。	This approach has been tried before, and it has failed only once, when Argentina had to default on its foreign debt in 2002 and break a decade-long 1:1 peg to the US dollar.
第二项因素是巴黎银行这个案子恰好是在美国检察机关饱受指责之时出现的，人们批评检察机构不愿向银行施压 ， “ 太大而不能送进监狱 ” ， 担心过度削弱银行将导致实体经济被削弱。	The second factor is that BNP’s case came to a head at a time when US prosecutors were being accused of treating banks as “too big to jail,” for fear that pressing charges against them would weaken them too much and thus undermine the real economy.
这种模式似乎 足够公平： 如果人们可以利用美貌或科学才华这样的自然禀赋获得收益，为什么人体组织就不可以？	This model seems fair enough: if people can exploit such natural endowments as their beauty or scientific genius, then why not their tissue?
老布什还尊重国内外制度和范式，要求美国国会授权参与海湾战争，要求联合国根据联合国宪章第七条给出决议。	Bush was also respectful of institutions and norms at home and abroad, going to the US Congress for authorization of the Gulf War, and to the United Nations for a resolution under Chapter 7 of the UN Charter.
除非我们能够克服普遍存在的错误担忧 — — AI 弊大于利，否则科技公司为全球南方所带来的令人难以置信的进步将日益放缓。	Unless we counter the misplaced but well-publicized fears that AI disruptions will be worse than the rewards, the incredible progress that technology companies are making in the Global South will be slowed.
据民意调查显示，战争带来的后果是美国的受拥护程度即便在英国、西班牙和意大利这些政府支持对伊战争的国家也大幅下降。	In the aftermath of the war, polls showed a dramatic decline in the popularity of the US even in countries like Britain, Spain, and Italy, whose governments supported the war.
毫无疑问，特朗普也想着自己能够完成这样的“壮举 ” ， 既中止罗伯特·穆勒（Robert Mueller）领衔的对他的调查，又让美国情报机关屈服于自己。	No doubt, Trump wishes that he could pull off such a stunt, and both halt the investigation of him led by Robert Mueller and bring to heel all of the US intelligence agencies.
但收入不平等在所有成员国都在稳步恶化，教育层次高的公民受益于服务业繁荣，而教育层次低的公民遭难于制造业向低成本地区的转移。	But income inequality was worsening steadily in all member countries, with more highly educated citizens benefiting from the booming services industry, while the less educated suffered as manufacturing moved to cheaper locations.
相比之下，国家转型计划的实施将意味着与时间赛跑，需要顶住低油价、全球经济疲软和全球化后退等来自外部的压力。	The implementation of the NTP, by contrast, will be a race against time and a fight against the external headwinds of low oil prices, a weaker global economy, and retreat from globalization.
因为有助于推动评估小组六项“减少需求”的干预性举措，包括研发新疫苗和改善诊断方法，设立市场进入奖至关重要。	A market-entry reward is crucial because it would also help to advance two of the Review’s six “demand-reducing” interventions: the development of new vaccines and improved diagnostics.
对于资本和大企业来说，欧盟成员国资格是经济上的必需品，直接通向5亿消费者以及合资格的廉价劳动力储备。	For capital and big business, EU membership is an economic imperative, offering access to 500 million consumers and reserves of cheap, qualified labor.
我给德瓦尔特发了一份《日内瓦公约》相关条款的文本，并询问他美国军方是如何根据公约来处理哈纳什的死亡的。	I sent DeWalt a copy of the relevant section of the Geneva Conventions and asked how the US military’s handling of al-Hanashi’s death conforms to it.
事实上更多的“一致”或者“统一”并不意味着就能提供有效 — — 甚至合理的 — — 欧盟问题应对方案。	More unification and harmonization does not necessarily lead to effective – or even reasonable – solutions to the EU’s troubles.
增加的成本其实算不上大（约每加仑0.3美元 ） ， 但法国燃油价格已经步入欧洲最高国家的行列（大约每加仑七美元，如果将现有税负计算在内 ） 。	The added cost was not all that large (about $0.30 per gallon), but fuel prices in France were already among the highest in Europe (roughly $7 per gallon, including existing taxes).
凝聚力、长期视角、适当激励、强大的“引导”能力以及果敢坚决是可贵的治国品质，特别是对需要管理复杂结构变化的精英指定制度来说。	Coherence, long time horizons, appropriate incentives, strong “navigational” skills, and decisiveness are desirable aspects of continuity in governance, especially in a meritocratic system managing complex structural shifts.
如果健康问题是糖尿病这样的慢性病，或者是癌症疝气等需要动手术的问题，那么等到需要时再保险策略就相当明智。	That wait-to-insure strategy makes sense if the medical condition is a chronic disease like diabetes or a condition requiring surgery, like cancer or a hernia.
但这些特征不是一夜之间具备的：对委内瑞拉财富的掠夺，对人权的大量侵犯，以及其决定对违宪，都不是7月30的新制宪大会选举才开始的。	But it did not tick them all at once: the plundering of Venezuela’s wealth, the gross violation of human rights, and the unconstitutionality of its decisions did not begin with the election of the new Constituent Assembly on July 30.
而且，该政府鼓励波斯尼亚的塞族共和国民主进步党的领导人威胁就有关从依旧脆弱的波斯尼亚分离举行自己的全民公决。	Moreover, the government has encouraged the leaders of Bosnia’s Republika Srpska to threaten to hold their own referendum on separation from a still fragile Bosnia.
唯有果断抓住机会，南非才能成为非洲经济复兴的核心，而唯有抓住其地区领导者的角色，才能重振其自身的前景。	Only by boldly seizing the initiative can South Africa put itself at the core of Africa’s economic renewal, and only by embracing its role as regional leader can it revitalize its own prospects.
在多数后共产主义国家腐败指数下降的大背景下，在普京接替叶利钦出任总统后，俄国的所有腐败指数在过去几年内都有了大幅度提升，这一点丝毫也不值得大惊小怪。	Not surprisingly, all corruption indicators have been rising since Putin took over from Yeltsin, whereas they are falling in most post-communist countries.
比如，在埃及，占据议会多数的自由公正党（Freedom and Justice Party）宣布不能由女性出任总统。	In Egypt, for example, the Freedom and Justice Party, which dominates the parliament, claims that a woman cannot become President.
买鸡蛋不就是毫无必要地造成了（或间接造成了）动物的受苦 — — 如果下蛋的母鸡生活悲惨，被囚禁在狭小的铁丝笼中的话？	Isn’t buying eggs from hens who have led a miserable life, jammed into small wire cages, needlessly causing, or being complicit in causing, the suffering of animals?
欧元内部出现大规模违约相关危机会加剧这一风险。 违约相关的危机可能无法避免，而且会造成类似雷曼兄弟的连锁反应，摧毁整个欧元区。	That risk would be exacerbated by the eruption of a major default-related crisis within the eurozone, which might not be contained and, through a Lehman-like domino sequence, could jeopardize the entire edifice.
几十年来，美国烟草公司利用类似于TPP的协定所制定的外国投资者裁决机制对抗旨在遏制吸烟所造成的公共卫生危害的监管。	For decades, US-based tobacco companies have used foreign investor adjudication mechanisms created by agreements like the TPP to fight regulations intended to curb the public-health scourge of smoking.
普林斯顿 — — 继美国总统奥巴马接受控制叙利亚化学武器库存的国际倡议之后，美国军事打击叙利亚的可能性已经越来越小。	PRINCETON – The prospect of a US military strike on Syria has dimmed following President Barack Obama’s embrace of an international initiative to take control of Syria’s chemical-weapons stockpile.
“形”是“kata ” （ 模式）和“chi ” （ 魔力）这两个术语的组合，所以它包含了诸如“全部集合”和“讲述一个迷人故事的形态”这样意义上的微妙之处。	The word is a composite of two terms, “kata” (pattern) and “chi” (magical power), so it includes nuances such as “complete assembly” and “shape that tells an attractive story.”
然而恰恰相反，联合国依然听任穆加贝为所欲为，他一面宣称主权不可侵犯，一面却在国内大肆拘捕手无寸铁的平民。	Instead, the UN continues to defer to Mugabe, who hides behind claims of sovereignty while jailing a defenseless populace.
拜茶党僵化的意识形态所赐，尽管美国政府偿还其债务的法定能力一切正常，但对峙和边缘政策已经成为美国政坛的新暗语了。	Confrontation and brinkmanship have become the new watchwords of American politics, even when the US government’s legal ability to pay its debts is on the line, owing to the Tea Party’s ideological rigidity.
如果没有左翼候选人进入第二轮，左翼选民有可能像2002年曾经发生的那样将票投给“共和党统一联盟 ” ， 当时他们曾拱手送给希拉克一次对勒庞父亲让-马里·勒庞的大胜。	If no leftist candidate makes it to the second round, voters on the left could cast their votes for “Republican unity,” as they did in 2002, when they handed Chirac a landslide victory over Le Pen’s father, Jean-Marie Le Pen.
民主制度的核心弱点也使问题变得愈加严重：拉选票需要扩大社会福利，从而使能确保经济可持续发展但不受民众欢迎的举措无人问津。	The central weakness of democratic systems also contributes to the problem: The quest for votes favors the extension of social benefits and discourages unpopular measures that would put the economy on a more sustainable footing.
通常，这一原则意味着不同水平劳动所得、不同类型消费以及不同征收时间（现在或将来）的边际税率应该相似。	Usually, this principle means that marginal tax rates should be similar at different levels of labor income, for various types of consumption, for outlays today versus tomorrow, and so on.
倘若某个非政府组织在贫困人口医疗问题上取得了较大的成绩，那么大多数人就会视之为西方阴谋破坏的“第五纵队 ” ， 或者是某个利用大规模贫困做为生财之道的精英的遮羞布。	If a few NGOs have achieved great results fighting the ills of Africa’s poor, the vast majority are perceived as either a “fifth column” of the West or a refuge for fringe members of the elite who use widespread poverty as another source of lucre.
尽管只有少数几家学校会受到影响，但受冲击最严重的院校包括麻省理工学院、芝加哥大学、哈佛大学、斯坦福大学等主要研究重镇 — — 美国必须依赖这些研究所保持竞争优势。	While only a handful of schools will be affected, the hardest hit include major centers of research like MIT, the University of Chicago, Harvard, and Stanford – the very institutions the US must rely on to maintain a competitive advantage.
不管你是否同意，有一点是显而易见的：帝国主义并非如某些道貌岸然的英国辩护者所说的那样，是无私的事业（altruistic enterprise ） 。	Whether or not one agrees, one thing is clear: imperialism was not, as some disingenuous British apologists have claimed, an altruistic enterprise.
至于流动性，从表面上来看似乎更强了，但是美国证券交易委员会和美国商品期货交易委员关于“闪电崩盘”所做的联合报告表明高频交易的交易员大幅减少了流动性，导致问题更加严重。	There are lessons here for regulators. First, their monitoring of markets requires a quantum leap in sophistication and speed.
最有可能的结果是左翼联盟（Syriza）很快认输 — — 就像其他所有被选来承担改革使命的欧元区政府一样，然后回归三驾马车式的计划，只是把“三驾马车”的名头去掉。	The most likely outcome is that Syriza will soon admit defeat, like every other eurozone government supposedly elected on a reform mandate, and revert to a troika-style program, sweetened only by dropping the name “troika.”
目前，女性退休年龄是50岁，男性是55岁 — — 以全球标准来看显然过低，且考虑到中国人口迅速老龄化的趋势，这显然是不可持续的。	Currently, women can retire at the age of 50, and men at 55 – ridiculously low by global standards and clearly unsustainable, given China’s rapidly aging population.
货运无人机将在未来几年成为规模更大的产业，原因很简单 — — 摆脱了人类重量和生命支持系统，无人机可以以更低的成本实现同样程度快捷和安全的飞行。	Cargo drones will grow into an even larger industry in the coming years, simply because, unencumbered by the weight of humans and their life-support systems, they will fly more cheaply but be just as fast and safe.
在南非的邻国博茨瓦纳和纳米比亚为其大多数感染HIV病毒的国民提供抗逆转录酶病毒药物的时候，在姆贝基领导下的南非没有这样做。	While Botswana and Namibia, South Africa’s neighbors, provided anti-retrovirals to the majority of its citizens infected by HIV, South Africa under Mbeki failed to do so.
相反，美国把全部力量用在了货币宽松上，发动了我所谓的货币战争，在这场战争中，全球投资者为了追寻高收益，纷纷涌向新兴市场，推高了它们的汇率。	Instead, the US has placed all of its chips on monetary easing, unleashing what I have called a currency war, in which global investors, chasing higher yields, flood into emerging countries, driving up their exchange rates.
问题在于短期投资者不会坐等长期改革的成效 — — 它们更偏爱用短期对冲手段规避对冲不明确的短期汇率和其它宏观政策。	The problem is that short-term investors are unlikely to wait around for long-term reforms to pay off – preferring short-term hedges against unclear exchange-rate policy.
要充分理解这类“道德暴力”的恶劣性，想象彼此相爱、支持和肯定的朋友，以及这些行为对于他们的个体和集体存在有多重要。	To grasp fully the depravity of this type of “moral violence,” think of friends who love, approve, and affirm one another, and how important those actions are to their individual and collective existence.
普京承诺恢复民族自尊心（随着俄罗斯在1991年怅然失去超级大国地位而破碎 ） 。 其核心是胁迫欧洲接受俄罗斯在苏联解体后的国家里的“特权利益”范畴。	Putin’s promise to restore national self-respect, shattered by Russia’s bitter loss of superpower status in 1991, is centered around cowing Europe into submissively accepting Russia’s sphere of “privileged interest” in the post-Soviet nations.
柏林墙倒塌时，国家社会主义也随之倒塌，欧洲经济共同体创始成员国的应对之道是成立欧盟，并致力于加深欧洲一体化。	When the Berlin Wall came down – and state socialism along with it – the European Economic Community’s founding member states responded by establishing the European Union, and committing to deeper European integration.
通过散播恐惧和憎恨 ， ” 他说 ， “ 他们想要让难民在欧洲集中，切断他们与欧洲社会的联系，让他们成为欧洲仇外主义的受害者。	By spreading fear and loathing,” he says, “they wish to ghettoize refugees in Europe, to cut them off from European societies, to make them victims of European xenophobia.
Urlanis的观点是 — — 比起女人，男人才是更为敏感的生物 — — 这个观点在当今家庭生活质量恶化、一半婚姻以离婚收场、没有父亲的孩子数量不断上升至历史最高纪录的情况下，甚至更为贴切。	Urlanis’s argument – that men, not women, are the more delicate creatures – is even more relevant now, with family life decaying, half of marriages ending in divorce, and the number of fatherless children rising to record levels.
尽管2015年核协议没有能够满足伊朗的经济高期望，但当局仍在真主党、巴勒斯坦的哈马斯和也门的胡赛武装身上花费了数十亿美元。	Despite the failure of the 2015 nuclear deal to meet Iranians’ high economic expectations, the authorities continue to spend billions of dollars on the likes of Hezbollah, Hamas in Palestine, and the Houthis in Yemen.
在过去十年中，菲律宾当局提高了警惕，成立并强化了灾难管理机构，并致力于过去灾难（包括海燕台风）的重建工作。	Over the last decade, the country’s authorities have raised awareness, established and strengthened disaster-management institutions, and worked on recovering from past disasters, including Typhoon Haiyan.
纽约—如果发达和发展中国家的国家专利体系能够整合入贸易体系，将带来更大的投资者专业化，并随之产生更快的技术创新和生产率增长。	NEW YORK – If developed and developing countries’ national patent systems were integrated into the trade system, the result would be greater specialization among inventors and, with it, faster technological invention and productivity growth.
要想理解这一点，只需回顾一下今年夏天故去的三位备受尊敬的领导人：前联合国秘书长科菲·安南、前英国外交大臣兼北约秘书长彼得·卡林顿，还有美国参议员约翰·麦凯恩。	To understand them, it is worth looking at three reputable leaders who died this summer: former United Nations Secretary-General Kofi Annan, former British Foreign Secretary and NATO Secretary-General Peter Carrington, and US Senator John McCain.
因此，美国消费的持续疲软意味着出口导向发展中经济体将承受压力。 好消息是这将迫使它们实施早就应该实施的以刺激国内消费需求为目标的再平衡战略。	So enduring weakness in US consumption implies pressure on the growth of export-led developing economies. The good news is that will force them to embrace long-overdue rebalancing strategies aimed at stimulating domestic consumer demand.
澳大利亚总理阿伯特在今年早些时候称日本为我们“在亚洲的好朋友”和“强大盟友 ” ， 他热烈欢迎“特殊关系”这一说法。	Australian Prime Minister Tony Abbott, who earlier this year described Japan as both our “best friend in Asia” and a “strong ally,” has warmly embraced the “special relationship” language.
这就意味着，即便刘晓波和类似的异见人士得偿所愿，民主真的降临中国，但中国民族主义的问题仍将如影随形地存在。	This suggests that if Liu Xiaobo and like-minded dissidents ever got their wish, and democracy came to China, the problem of Chinese nationalism would not go away.
门垫事故所突出的最后一个问题是印度不容忍最轻微的冒犯的倾向 — — 如今这一倾向通过一位高级部长的手指头升级到官方政策高度。	The final issue that the doormat incident brought to the fore is Indians’ tendency to take offense at the slightest affront – a tendency that is now being elevated, by the thumbs of a top minister, to the level of official policy.
但是，在现在这种情况下，政府不一定要保释贝尔斯登 、美国国际集团或任何其他金融机构的债权人，这些机构将受益于保尔森的计划。	But in this case, the government does not have to bail out the debt-holders of Bear Sterns, AIG, or any of the other financial institutions that will benefit from Paulson’s plan.
如果所谓的经济增长是少数人囊括大部分收益，而其他人只能维持原状甚至减少，经济增长的概念就没有意义了。	If an economy can be said to be growing when a small minority receives most of the gains while everyone else’s lot stays the same or decreases, the concept of economic growth loses much of its meaning.
作为第五共和国总统，奥朗德公众支持度下降之快首屈一指 — — 对右翼来说，他太执着于统计数字，在财政上太过激进；对于真正的左翼来说，他又太温和，太过于社会民主。	His fall from public grace – too statist and fiscally intrusive for the right, but too moderate and social democratic for the true left – was more rapid than that of any president of the Fifth Republic.
而引入一些低贸易壁垒不大可能造成巨大损失的另一个原因是，在一个市场或另一个市场之间生产商品的成本差异很小。	Yet another reason why the introduction of some low trade barriers is unlikely to produce large losses is that the differences in the cost of producing goods in one market or the other are small.
但是，你无法摆脱一种不安感，即，当一切都说到做尽时，最新的科技创新对长期生活水平增长的贡献可能远远不如拥趸所宣称的。	Still, one cannot avoid the uneasy feeling that, when all is said and done, the contribution of recent technological innovations to long-term growth in living standards may be substantially less than the enthusiasts claim.
即便如此，在政府和支持政府并从中获益的政要切实致力于民主、善政和法治、并对国内民众负责之前，政变都将作为一种可行的选择。	Yet, until governments – and the elites that support and benefit from them – are prepared to commit to democracy, good governance, and the rule of law, and until they are accountable to their populations, coups will remain a viable option.
但是，大多数人，甚至在那些受到警告的国家的人们在通货膨胀或通货紧缩风险重要性的不容质疑的证据面前通常并未采取措施加以防范。	Yet, in the face of overwhelming evidence of the importance of inflation or deflation risk, most people – even in countries that have been warned – generally still have not taken steps to protect themselves.
从妇女占议员总数比例看，日本名列国际议会联盟（Inter-Parliamentary Union）189个国家的第158位。	The Inter-Parliamentary Union ranks Japan 158th out of 189 countries in terms of its ratio of female MPs.
充分就业的目标从西方领导人的视线中消失，尽管既不存在通货膨胀的威胁，也无法从扩大开放中得到额外的好处。	The goal of full employment dropped off Western leaders’ radar, even though there was neither a threat of inflation nor additional benefits to be gained from increased openness.
事实上，网络-物理系统涵盖了宏观层面（想一想城市交通，比��Uber）和微观层面（比如人类心脏的跳动 ） 。	Indeed, cyber-physical systems range from the macro level (think urban transport, like Uber) to the micro (say, the beating of a human heart).
3-5年后电池寿命终结导致很多住宅供电系��无法继续使用，大大影响了那些本以为可以终身供电的房主对于系统的信心。	Many residential systems break down after 3-5 years when the battery dies, undermining confidence in the system among owners who assumed that they had a lifetime supply of energy.
其他调查结果甚至更加利多；例如，年度爱德曼信任度调查报告发现记者正在重新赢得信誉，而对传统和在线新闻的总体信任则已达到七年来的顶峰。	Other surveys are even more bullish; for example, the annual Edelman Trust Barometer found that journalists are regaining their credibility, while overall trust in traditional and online-only journalism is at its highest point in seven years.
唯一的希望是停滞经济增长本身、削减消费、循环利用以及迫使人们更少生育，在比现在显著贫困的水平上实现社会稳定。	The only hope was to stop economic growth itself, cut consumption, recycle, and force people to have fewer children, stabilizing society at a significantly poorer level.
这样，利益共享者和投资者可以正确地判断他们提出的建议和进行的投资从长期看是否真的那么出色，而不仅仅是反映了一时的热情。	That way, shareholders and investors could properly judge whether the advice given and the investments made were in fact sound in the long run rather than just reflecting the enthusiasm of the moment.
显然，Werqit既是对LinkedIn的直白致敬（以及补充！ ） ， 也是LinkedIn只是部分涉足的领域的竞争对手。	Clearly, Werqit is both a flattering compliment (and complement!) to LinkedIn and a competitor for what LinkedIn does only in part.
绿色和平组织和其他反对使用转基因作物（GMO）的组织宣传反对引入可在人体内转换为维生素A的贝塔胡萝卜素。	Greenpeace, along with other organizations opposed to the use of genetically modified organisms (GMOs), has campaigned against the introduction of beta carotene, which is converted in the human body into vitamin A.
他们看过韩国电影、听过韩国音乐，用过其他韩国产品，他们知道政府宣传与国家惨淡现实之间存在着巨大的差异。	Exposed to South Korean movies, music, and other products, they recognize the yawning gap between their government’s propaganda and the country’s grim reality.
如果我们真的想要获取抗冲击能力，就必须推动严峻的系统性变革以解决生产和消费能源以及为经济提供资金的问题。	If we are serious about building resilience, we need to press ahead with tough systemic changes that address how we produce and consume energy and finance our economies.
普通日本人每天都要说无数次“斯米马赛 ” ， 有一点点事情或犯一点点错误就用这个词向朋友或陌生人致歉。	Ordinary Japanese say sumimasen countless times each day, to apologize to friends or strangers for even the most trivial accident or mistake.
在2008年和2012年，关注全球发展优先事项的几个哥本哈根共识项目都得出结论，指出政策制定者和慈善家应将对抗营养不良问题列为优先选项。	In both 2008 and 2012, Copenhagen Consensus projects focusing on global development priorities concluded that policymakers and philanthropists should make fighting malnourishment a top priority.
有证据表明，在发生金融危机的情况下，如果政策无效 — — 比如因为名义利率已经位于零区间 — — 赤字支出可以起到不同寻常的稳定效果。	There is evidence that in the wake of a financial crisis, when monetary policy becomes ineffective – for example, because nominal interest rates are at the zero bound – deficit spending can have an unusually strong stabilizing impact.
在这些“意向”变成“承诺”之前 ，捐款人应认真审查格鲁吉亚的经济发展战略并评估其人道主义援助和重建援助的计划。	Before these “pledges” become “commitments,” donors should carefully examine Georgia’s economic development strategy and assess its plans for humanitarian and reconstruction aid.
他们有着令人惊异的相似之处：出身平凡、克格勃背景、熟悉黑道、强健的心智与体格、对“人民公敌”的冷酷无情。	The similarities are striking: the modest social background, the KGB milieu, the criminal vocabulary, the mentality and physique, the mercilessness towards “enemies of the people.”
迄今为止，155个国家 — — 其中包括大的排放国 — — 已经向联合国递交了“决意为应对气候变化做出贡献 ” （ INDC）的计划。	So far, 155 countries – including large emitters – have submitted to the UN plans describing their “intended nationally determined contributions” (INDCs) to the fight against climate change.
毕竟，劳动套利一直都是全球供应链组织至少三十年来的核心驱动力 — — 当然，随着中国崛起带来的重大分配和就业效应，劳动套利的核心动力一直在加速。	After all, labor arbitrage has been the core driver of the organization of global supply chains for at least three decades – accelerating, of course, with China’s rise – with significant distributional and employment effects.
2008年全球危机爆发时，我们还没有保护跨国银行业务网的监管框架，因此暴露出了极大的脆弱性，比如杠杆率过高和外汇风险。	When the global crisis erupted in 2008, there was no regulatory framework to protect the cross-border networks, and large vulnerabilities, in the form of excessive leverage and foreign exchange, were exposed.
在对美元和其他货币基本均衡值进行估算的过程中，我已经研究出在同等条件下模拟某种货币“应当”以何种价格交易的完整算法。	In the course of estimating the underlying equilibrium value of the dollar and other currencies, I have developed a process for approximating where a currency “should” be trading, all things being equal.
因此，法国不仅扮演了建设欧洲团结的催化剂，也协助创造了欧洲战后年代标志性的繁荣 — — 这样的繁荣目前正处在全球金融和经济危机的威胁之中。	In doing so, France became the catalyst not only for building European unity, but also for creating the prosperity that marked Europe’s post-war decades – a prosperity now under threat because of the global financial and economic crisis.
按照历史经验，如今像中国这样富裕的经济体应该以每年3-5%的速度增长，而不是像中国当局通过财政和信贷刺激来实现的6%或更高的增长率。	When China grows, it sucks in imports from other countries, giving the global economy a big boost. Rapid Chinese growth revved up the world economy between 2004 and 2006, in 2009-10, and in 2017.
他将佛罗里达州前州长杰布·布什（Jeb Bush）称为“低能”人士，这严重挫伤了这位（甚至在他正式加入选战前就）被许多人当成最喜爱的候选人。	His depiction of former Florida governor Jeb Bush as a man of “low energy” has done real damage to a candidate whom many had assumed – even before he formally entered the race – would be the favorite.
要实现上述目标并防止欧佩克解体，唯一的办法可能是包括美国在内的生产商减少轻质原油生产并因此失去市场份额。	The only way to do that – and prevent an OPEC breakup – would be to reduce the production of light sweet crude, including by US producers, which would thus lose market share.
讨论记录35年后在《肯尼迪录音带 》 （ The Kennedy Tapes）一书中被披露，堪称应用博弈论的经典。	The transcripts, released 35 years later in the book The Kennedy Tapes, reveal applied game theory at its best.
在英国，虚假和扭曲的说法，比如来自欧洲其他地区的不受限制的移民正在导致工资下降，部分助推了英国退欧公投。	In the United Kingdom, the Brexit vote was fueled partly by false and distorted claims, such as that unrestrained migration from the rest of Europe was driving down wages.
此前，胡主席已数次到过华盛顿进行“工作访问 ” ， 但此次访问是他成为中国国家主席8年来首次正式“国事访问 ” 。	Foreign Minister Yang Jiechi was sent to Washington last week to apply the final touches to the preparations.
国际货币基金组织在2013年提到欧洲，加拿大和某些新兴市场国家已经出现了“房地产市场过热的迹象 ” 。	The International Monetary Fund noted in 2013 that there were already “signs of overheating in real-estate markets” in Europe, Canada, and some emerging-market economies.
这些国债可以在任何时候卖给欧洲央行，换取等额现金；但是，只要它们的收益率高于欧洲央行存款，银行持有国债就是有利可图的。	The T-bills could be sold to the ECB at any time, making them tantamount to cash; but, as long as they yield more than deposits with the ECB, the banks would find it advantageous to hold them.
因此，在即将到来的仙台联合国会议上，世界领导人应该形成一致，通过修订HFA加大措施力度治理因海平面上升、全球变暖、大规模城市化和人口快速增加带来的风险。	That is why, at the upcoming UN conference in Sendai, world leaders must agree, through a revised HFA, to scale up their efforts to cope with the risks posed by rising sea levels, global warming, rampant urbanization, and rapid population growth.
目前，与加拿大的协定也已板上钉钉（尽管与印度的双边谈判陷入了停滞，其原因可能是印度人不相信自由贸易协定对本国有多大帮助 ） 。	An agreement with Canada is now within reach (though bilateral negotiations with India seem to have stalled, probably because the Indians do not believe that a free-trade agreement would help them much).
马克里并未像与克里斯蒂娜·基什内尔那样发表冗长的演讲，但却拒绝举行记者招待会及回答记者提问。 相反，马克里回答了在场记者的所有提问。	Unlike Cristina Kirchner, who gave long-winded speeches but held no press conferences and took no questions from journalists, Macri answered queries until reporters had none left.
这对于制定有效措施来应对结构性变化至关重要，特别是在处理经过40年高速增长和发展后产生的，包括腐败、不平等、与环境污染等，一系列经济与社会顽症的时候。	This is vital to enable an effective response to the structural problems – such as corruption, environmental pollution, and inequality – that more than two generations of rapid growth and development have brought.
维尔莱格认为，能源独立“可能将世界带入新美国世纪（New American Century ） ， 形成一个美国能够以比世界其他地方低得多的成本获得能源的经济环境 ” 。	Verleger argues that energy independence “could make this the New American Century by creating an economic environment where the United States enjoys access to energy supplies at much lower cost than other parts of the world.”
即使在经济快速增长的新兴市场国家，新富们也对穷人的苦难视而不见，只有政治动乱迫近的威胁才能令他们有所醒悟，就像在沙特那样。	But, in rapidly growing emerging-market countries, the rich tend to close their eyes to the suffering of the poorest, except when they feel threatened by the risk of political upheaval, as in, say, Saudi Arabia.
远离世界技术前沿的国家因为模仿已有技术并根据本地条件改造而获益，但假以时日，这些国家必须改善自身创新能力。	Countries far from the world technology frontier are better off imitating existing technologies and adapting them to local conditions, but over time such countries must improve their capacity for innovation.
同时，华尔街巨头及其董事们对美国政府已经没什么好担心的了，相反，他们现在在完成这个不诚实的计划的共同冒险中，成为了美国政府的合作伙伴。	Meanwhile, Wall Street chieftains and their boards of directors have nothing to fear from government. On the contrary, they are now the government’s partners in a joint venture to manage this dishonest scheme.
二战后在经济合作与发展组织国家中成功实施的财政巩固政策表明：每1美元的税务上升所带来的效应平均需要5~6美元的支出削减来抵消。	Successful post-World War II fiscal consolidation in OECD countries averaged $5-$6 in spending cuts per $1 of tax hikes.
事实上，另一项对于1213名病人在中风后六个月所作的14项随机调查的统计，对有否运用针灸作为一种针对传统中风康复护理的补充治疗手段的效果进行了对比。	Indeed, another analysis, including 14 randomized trials with 1,213 patients six months after a stroke, compared the effects of conventional stroke rehabilitation with and without acupuncture as a supplement.
但是，尽管忧虑重重 — — 并且自由互联网本身也孕育着危险 — — 但世界决不能放弃利用网络空间的转型潜力。	Yet, despite the fears – and the dangers inherent in a free Internet – the world must not give up exploring the transformative potential of cyberspace.
