source_zh	target_en
纽约 — — 2011年，一系列小概率大事件冲击了全球经济，尽管如此，金融市场持续上行，直至一个月前为止。	NEW YORK – Despite the series of low-probability, high-impact events that have hit the global economy in 2011, financial markets continued to rise happily until a month or so ago.
巴西需要新的增长模式，该模式有四大基础要素：更紧的财政政策、更松的货币政策、降低国有银行在信用供给中的作用，以及降低巴西畸高的私人贷款成本的措施。	Brazil needs a new growth model, based on four key elements: tighter fiscal policy, looser monetary policy, a reduced role for state-owned banks in credit provision, and measures to lower Brazil’s astronomical private lending costs.
2010年量化宽松开始时，消费物价指数上涨1.6 % ， 2011年和2012年有所增加，2013年（资产购买高峰之年）回落至1.5 % 。	The consumer price index rose by 1.6% in 2010, when quantitative easing began, then increased somewhat faster in 2011 and 2012, before dropping back to a gain of just 1.5% in 2013, the peak year for asset purchases.
大多数会采用更加先进的税收制度，例如为降低低收入劳动者的有效边际税率 — — 就是美国总统奥巴马所提出的 “让工作真正挣钱 ” 。	Most would make the tax system more progressive, by, for example, lowering the effective marginal tax rate for low-income workers – what US President Barack Obama has called “making work pay.”
通过建立地区性，全国性甚至全球性的就业市场，平台令雇主可以在更大型的人才库中甄选英才，也让求职者能去检索数量更加庞大的就业机会。	By creating regional, national, and even global job markets, they allow employers to tap into broader talent pools and connect job seekers with a wider universe of opportunities.
于是，核军备竞赛开始了。 1960年，美国总统肯尼迪警告说，到20世纪60年代中期将由15、20乃至25个有核国家。	So the nuclear arms race began, and in 1960 President John F. Kennedy warned that there would be 15, 20, or 25 nuclear states by the mid-1960s.
毕竟，权衡直面不相关的外部暴力势力的利弊是一回事；猛烈打击带政治目的的、令人不快的野蛮影像的炮制者是另一回事。	After all, it is one thing to deliberate on the pros and cons of confronting external forces of irrational violence; it is something else to lash out against the producers of brutal, politically charged, and upsetting imagery.
目前，美国政治中的一些最保守元素 — — 他们的后台是亿万富翁大卫和查尔斯·科奇（David and Charles Koch）兄弟，在气候变化问题上无动于衷对他们最有利 — — 正在试图抹黑方济各的观点。	Already, some of the most conservative elements in American politics – backed by those, like the billionaire brothers David and Charles Koch, who benefit from inaction on climate change – are attempting to denounce Francis’s views.
但如果移民治理不负责任、缺少合作，这些好处就很容易被挥霍浪费，我们在地中海、安达曼海、中美洲走廊、萨赫勒和非洲之角所看到的危机就是如此。	But these benefits are easily squandered if, as we’ve seen recently with crises in the Mediterranean Sea, the Andaman Sea, the Central American corridor, the Sahel, and the Horn of Africa, migration is not governed responsibly and cooperatively.
人们常常忘记了这样一个事实，那就是美国国防部长拉姆斯菲尔德在经历了闲适的退休生活后又重新出山，本着上面提到的原则将美国军队改组为更小、也更灵活的作战团体。	It is often forgotten that US Defense Secretary Donald Rumsfeld emerged from a comfortable retirement to reorganize the American military into a smaller, more agile force, using some of these same insights.
你还可以想象一下如果没有这项发明增加的粮食产量，地球只能供养约50亿人口 — — 至少比今天的人口少20亿之多。	Or that without the added food made possible by their discovery, the earth could only support about 4 billion people – at least 2 billion less than today.
2005年，我们兰德公司的同事预测，如果医疗卫生业可以复制其他行业曾发生过的IT驱动生产率的过程，美国每年可以节约800亿美元。	In 2005, colleagues of ours at the RAND Corporation projected that America could save more than $80 billion a year if health care could replicate the IT-driven productivity gains observed in other industries.
个人需求差别很大，但是私人保险公司往往不愿投保那些最需要医疗服务的人群（例如那些已经生病的人，或可能会引发其他健康问题的糖尿病患者 ） 。	Individual needs vary significantly, and private companies are often unwilling to insure the very people who need the most care (such as those who are already ill, or who have conditions like diabetes, which predispose them to other health problems).
我们完全知道如何预防和治疗结核病，投资于消灭结核病也能带来巨大的经济收益，因此，没有理由继续因此承受沉重的生命损失。	Given all that we know about how to prevent and treat TB, and a powerful economic case for investing in eradication efforts, there is no excuse for the heavy toll that it continues to take.
